time_s,i_alpha,id,iq,duty,use_park
0.139050,0.999935,0.032178,1.731630,-0.166529,0
0.139100,0.999935,0.086554,1.729765,-0.157777,0
0.139150,0.999935,0.140845,1.726193,-0.148848,0
0.139200,0.999935,0.194996,1.720918,-0.139752,0
0.139250,0.999935,0.248955,1.713944,-0.130498,0
0.139300,0.999935,0.302669,1.705278,-0.121094,0
0.139350,0.999936,0.356084,1.694930,-0.111550,0
0.139400,0.999936,0.409147,1.682909,-0.101876,0
0.139450,0.999936,0.461807,1.669228,-0.092080,0
0.139500,0.999936,0.514011,1.653898,-0.082173,0
0.139550,0.999936,0.565707,1.636937,-0.072165,0
0.139600,0.999936,0.616846,1.618360,-0.062064,0
0.139650,0.999936,0.667375,1.598187,-0.051882,0
0.139700,0.999937,0.717246,1.576435,-0.041628,0
0.139750,0.999937,0.766410,1.553129,-0.031313,0
0.139800,0.999937,0.814816,1.528289,-0.020945,0
0.139850,0.999937,0.862419,1.501941,-0.010537,0
0.139900,0.999937,0.909171,1.474111,-0.000098,0
0.139950,0.999937,0.955025,1.444826,0.010362,0
0.140000,0.999938,0.999937,1.414115,0.020832,0
0.140050,0.999938,1.043863,1.382009,0.031303,0
0.140100,0.999938,1.086758,1.348539,0.041762,0
0.140150,0.999938,1.128580,1.313738,0.052202,0
0.140200,0.999938,1.169289,1.277640,0.062610,0
0.140250,0.999938,1.208844,1.240282,0.072977,0
0.140300,0.999938,1.247206,1.201699,0.083293,0
0.140350,0.999939,1.284337,1.161931,0.093547,0
0.140400,0.999939,1.320200,1.121015,0.103729,0
0.140450,0.999939,1.354761,1.078994,0.113829,0
0.140500,0.999939,1.387985,1.035908,0.123838,0
0.140550,0.999939,1.419839,0.991799,0.133745,0
0.140600,0.999939,1.450291,0.946712,0.143540,0
0.140650,0.999939,1.479313,0.900690,0.153215,0
0.140700,0.999940,1.506875,0.853779,0.162759,0
0.140750,0.999940,1.532949,0.806026,0.172162,0
0.140800,0.999940,1.557511,0.757477,0.181417,0
0.140850,0.999940,1.580535,0.708181,0.190513,0
0.140900,0.999940,1.602000,0.658186,0.199441,0
0.140950,0.999940,1.621884,0.607541,0.208193,0
0.141000,0.999940,1.640167,0.556297,0.216761,0
0.141050,0.999941,1.656832,0.504504,0.225135,0
0.141100,0.999941,1.671862,0.452212,0.233307,0
0.141150,0.999941,1.685241,0.399475,0.241270,0
0.141200,0.999941,1.696958,0.346343,0.249015,0
0.141250,0.999941,1.707000,0.292869,0.256535,0
0.141300,0.999941,1.715357,0.239107,0.263822,0
0.141350,0.999941,1.722021,0.185108,0.270869,0
0.141400,0.999942,1.726986,0.130927,0.277670,0
0.141450,0.999942,1.730247,0.076616,0.284217,0
0.141500,0.999942,1.731800,0.022230,0.290505,0
0.141550,0.999942,1.731644,-0.032178,0.296526,0
0.141600,0.999942,1.729779,-0.086554,0.302275,0
0.141650,0.999942,1.726207,-0.140845,0.307746,0
0.141700,0.999942,1.720931,-0.194997,0.312935,0
0.141750,0.999943,1.713957,-0.248957,0.317835,0
0.141800,0.999943,1.705292,-0.302671,0.322441,0
0.141850,0.999943,1.694944,-0.356086,0.326751,0
0.141900,0.999943,1.682923,-0.409150,0.330758,0
0.141950,0.999943,1.669241,-0.461810,0.334459,0
0.142000,0.999943,1.653911,-0.514014,0.337851,0
0.142050,0.999943,1.636950,-0.565711,0.340930,0
0.142100,0.999943,1.618373,-0.616850,0.343693,0
0.142150,0.999944,1.598199,-0.667380,0.346138,0
0.142200,0.999944,1.576448,-0.717251,0.348261,0
0.142250,0.999944,1.553141,-0.766415,0.350062,0
0.142300,0.999944,1.528301,-0.814822,0.351537,0
0.142350,0.999944,1.501953,-0.862425,0.352686,0
0.142400,0.999944,1.474122,-0.909177,0.353508,0
0.142450,0.999944,1.444837,-0.955032,0.354001,0
0.142500,0.999945,1.414126,-0.999944,0.354166,0
0.142550,0.999945,1.382020,-1.043870,0.354001,0
0.142600,0.999945,1.348549,-1.086765,0.353508,0
0.142650,0.999945,1.313748,-1.128588,0.352686,0
0.142700,0.999945,1.277650,-1.169297,0.351537,0
0.142750,0.999945,1.240291,-1.208852,0.350062,0
0.142800,0.999945,1.201708,-1.247214,0.348261,0
0.142850,0.999945,1.161940,-1.284346,0.346138,0
0.142900,0.999946,1.121024,-1.320210,0.343693,0
0.142950,0.999946,1.079002,-1.354771,0.340930,0
0.143000,0.999946,1.035916,-1.387995,0.337851,0
0.143050,0.999946,0.991807,-1.419849,0.334459,0
0.143100,0.999946,0.946719,-1.450302,0.330758,0
0.143150,0.999946,0.900697,-1.479323,0.326751,0
0.143200,0.999946,0.853786,-1.506885,0.322441,0
0.143250,0.999946,0.806032,-1.532960,0.317835,0
0.143300,0.999947,0.757483,-1.557522,0.312935,0
0.143350,0.999947,0.708187,-1.580547,0.307746,0
0.143400,0.999947,0.658191,-1.602012,0.302275,0
0.143450,0.999947,0.607546,-1.621896,0.296526,0
0.143500,0.999947,0.556301,-1.640179,0.290505,0
0.143550,0.999947,0.504508,-1.656844,0.284217,0
0.143600,0.999947,0.452216,-1.671873,0.277670,0
0.143650,0.999947,0.399478,-1.685253,0.270869,0
0.143700,0.999948,0.346346,-1.696970,0.263822,0
0.143750,0.999948,0.292872,-1.707012,0.256535,0
0.143800,0.999948,0.239109,-1.715369,0.249015,0
0.143850,0.999948,0.185110,-1.722033,0.241270,0
0.143900,0.999948,0.130928,-1.726998,0.233307,0
0.143950,0.999948,0.076618,-1.730259,0.225135,0
0.144000,0.999948,0.022231,-1.731812,0.216761,0
0.144050,0.999948,-0.032177,-1.731656,0.208194,0
0.144100,0.999949,-0.086554,-1.729791,0.199441,0
0.144150,0.999949,-0.140846,-1.726219,0.190513,0
0.144200,0.999949,-0.194998,-1.720943,0.181417,0
0.144250,0.999949,-0.248958,-1.713969,0.172163,0
0.144300,0.999949,-0.302672,-1.705304,0.162759,0
0.144350,0.999949,-0.356088,-1.694955,0.153215,0
0.144400,0.999949,-0.409152,-1.682934,0.143541,0
0.144450,0.999949,-0.461812,-1.669252,0.133745,0
0.144500,0.999950,-0.514017,-1.653923,0.123838,0
0.144550,0.999950,-0.565714,-1.636961,0.113830,0
0.144600,0.999950,-0.616853,-1.618384,0.103729,0
0.144650,0.999950,-0.667384,-1.598210,0.093547,0
0.144700,0.999950,-0.717256,-1.576459,0.083293,0
0.144750,0.999950,-0.766420,-1.553151,0.072977,0
0.144800,0.999950,-0.814827,-1.528311,0.062610,0
0.144850,0.999950,-0.862431,-1.501963,0.052202,0
0.144900,0.999951,-0.909183,-1.474133,0.041763,0
0.144950,0.999951,-0.955038,-1.444847,0.031303,0
0.145000,0.999951,-0.999951,-1.414136,0.020833,0
0.145050,0.999951,-1.043876,-1.382029,0.010362,0
0.145100,0.999951,-1.086772,-1.348559,-0.000098,0
0.145150,0.999951,-1.128595,-1.313757,-0.010537,0
0.145200,0.999951,-1.169305,-1.277659,-0.020945,0
0.145250,0.999951,-1.208860,-1.240300,-0.031312,0
0.145300,0.999951,-1.247222,-1.201717,-0.041628,0
0.145350,0.999952,-1.284354,-1.161948,-0.051882,0
0.145400,0.999952,-1.320218,-1.121032,-0.062064,0
0.145450,0.999952,-1.354779,-1.079010,-0.072165,0
0.145500,0.999952,-1.388003,-1.035923,-0.082173,0
0.145550,0.999952,-1.419858,-0.991814,-0.092080,0
0.145600,0.999952,-1.450311,-0.946726,-0.101876,0
0.145650,0.999952,-1.479333,-0.900703,-0.111550,0
0.145700,0.999952,-1.506895,-0.853792,-0.121094,0
0.145750,0.999952,-1.532970,-0.806038,-0.130498,0
0.145800,0.999953,-1.557532,-0.757489,-0.139752,0
0.145850,0.999953,-1.580557,-0.708192,-0.148848,0
0.145900,0.999953,-1.602022,-0.658196,-0.157776,0
0.145950,0.999953,-1.621906,-0.607550,-0.166529,0
0.146000,0.999953,-1.640189,-0.556305,-0.175096,0
0.146050,0.999953,-1.656854,-0.504511,-0.183470,0
0.146100,0.999953,-1.671884,-0.452219,-0.191642,0
0.146150,0.999953,-1.685264,-0.399481,-0.199605,0
0.146200,0.999953,-1.696980,-0.346349,-0.207350,0
0.146250,0.999954,-1.707022,-0.292874,-0.214870,0
0.146300,0.999954,-1.715380,-0.239111,-0.222157,0
0.146350,0.999954,-1.722044,-0.185112,-0.229204,0
0.146400,0.999954,-1.727009,-0.130930,-0.236005,0
0.146450,0.999954,-1.730270,-0.076619,-0.242552,0
0.146500,0.999954,-1.731823,-0.022232,-0.248840,0
0.146550,0.999954,-1.731667,0.032177,-0.254861,0
0.146600,0.999954,-1.729802,0.086554,-0.260610,0
0.146650,0.999954,-1.726230,0.140846,-0.266081,0
0.146700,0.999955,-1.720954,0.194999,-0.271270,0
0.146750,0.999955,-1.713980,0.248959,-0.276170,0
0.146800,0.999955,-1.705314,0.302673,-0.280776,0
0.146850,0.999955,-1.694966,0.356089,-0.285086,0
0.146900,0.999955,-1.682945,0.409154,-0.289093,0
0.146950,0.999955,-1.669263,0.461815,-0.292794,0
0.147000,0.999955,-1.653933,0.514020,-0.296186,0
0.147050,0.999955,-1.636971,0.565717,-0.299265,0
0.147100,0.999955,-1.618394,0.616857,-0.302028,0
0.147150,0.999956,-1.598220,0.667387,-0.304473,0
0.147200,0.999956,-1.576468,0.717259,-0.306597,0
0.147250,0.999956,-1.553161,0.766424,-0.308397,0
0.147300,0.999956,-1.528321,0.814832,-0.309872,0
0.147350,0.999956,-1.501972,0.862435,-0.311021,0
0.147400,0.999956,-1.474142,0.909188,-0.311843,0
0.147450,0.999956,-1.444856,0.955043,-0.312336,0
0.147500,0.999956,-1.414145,0.999956,-0.312501,0
0.147550,0.999956,-1.382038,1.043882,-0.312336,0
0.147600,0.999956,-1.348567,1.086778,-0.311843,0
0.147650,0.999957,-1.313765,1.128601,-0.311021,0
0.147700,0.999957,-1.277667,1.169311,-0.309872,0
0.147750,0.999957,-1.240307,1.208867,-0.308397,0
0.147800,0.999957,-1.201724,1.247229,-0.306596,0
0.147850,0.999957,-1.161955,1.284361,-0.304473,0
0.147900,0.999957,-1.121039,1.320225,-0.302028,0
0.147950,0.999957,-1.079017,1.354787,-0.299265,0
0.148000,0.999957,-1.035929,1.388011,-0.296186,0
0.148050,0.999957,-0.991820,1.419866,-0.292794,0
0.148100,0.999957,-0.946731,1.450319,-0.289093,0
0.148150,0.999958,-0.900709,1.479341,-0.285086,0
0.148200,0.999958,-0.853797,1.506903,-0.280776,0
0.148250,0.999958,-0.806043,1.532978,-0.276170,0
0.148300,0.999958,-0.757493,1.557540,-0.271270,0
0.148350,0.999958,-0.708196,1.580565,-0.266081,0
0.148400,0.999958,-0.658200,1.602031,-0.260610,0
0.148450,0.999958,-0.607554,1.621915,-0.254861,0
0.148500,0.999958,-0.556309,1.640198,-0.248840,0
0.148550,0.999958,-0.504515,1.656863,-0.242552,0
0.148600,0.999958,-0.452222,1.671893,-0.236005,0
0.148650,0.999959,-0.399484,1.685273,-0.229204,0
0.148700,0.999959,-0.346351,1.696990,-0.222157,0
0.148750,0.999959,-0.292877,1.707032,-0.214870,0
0.148800,0.999959,-0.239113,1.715389,-0.207350,0
0.148850,0.999959,-0.185113,1.722054,-0.199605,0
0.148900,0.999959,-0.130931,1.727019,-0.191642,0
0.148950,0.999959,-0.076619,1.730279,-0.183470,0
0.149000,0.999959,-0.022232,1.731832,-0.175096,0
0.149050,0.999959,0.032177,1.731676,-0.166528,0
0.149100,0.999959,0.086554,1.729811,-0.157776,0
0.149150,0.999960,0.140846,1.726239,-0.148848,0
0.149200,0.999960,0.194999,1.720963,-0.139752,0
0.149250,0.999960,0.248960,1.713989,-0.130498,0
0.149300,0.999960,0.302675,1.705324,-0.121094,0
0.149350,0.999960,0.356091,1.694975,-0.111550,0
0.149400,0.999960,0.409156,1.682954,-0.101876,0
0.149450,0.999960,0.461817,1.669272,-0.092080,0
0.149500,0.999960,0.514022,1.653942,-0.082173,0
0.149550,0.999960,0.565720,1.636980,-0.072164,0
0.149600,0.999960,0.616860,1.618403,-0.062064,0
0.149650,0.999961,0.667391,1.598229,-0.051882,0
0.149700,0.999961,0.717263,1.576477,-0.041628,0
0.149750,0.999961,0.766427,1.553169,-0.031312,0
0.149800,0.999961,0.814835,1.528329,-0.020945,0
0.149850,0.999961,0.862439,1.501981,-0.010537,0
0.149900,0.999961,0.909192,1.474150,-0.000098,0
0.149950,0.999961,0.955048,1.444864,0.010362,0
0.150000,0.999961,0.999961,1.414152,0.020833,0
0.150050,0.999961,1.043887,1.382045,0.031303,0
0.150100,0.999961,1.086783,1.348574,0.041763,0
0.150150,0.999961,1.128607,1.313772,0.052202,0
0.150200,0.999962,1.169317,1.277674,0.062610,0
0.150250,0.999962,1.208873,1.240314,0.072978,0
0.150300,0.999962,1.247235,1.201731,0.083293,0
0.150350,0.999962,1.284367,1.161961,0.093547,0
0.150400,0.999962,1.320232,1.121045,0.103729,0
0.150450,0.999962,1.354793,1.079022,0.113830,0
0.150500,0.999962,1.388018,1.035935,0.123838,0
0.150550,0.999962,1.419873,0.991825,0.133745,0
0.150600,0.999962,1.450326,0.946737,0.143541,0
0.150650,0.999962,1.479348,0.900714,0.153215,0
0.150700,0.999962,1.506911,0.853802,0.162759,0
0.150750,0.999963,1.532986,0.806048,0.172163,0
0.150800,0.999963,1.557548,0.757498,0.181417,0
0.150850,0.999963,1.580573,0.708200,0.190513,0
0.150900,0.999963,1.602039,0.658204,0.199442,0
0.150950,0.999963,1.621923,0.607558,0.208194,0
0.151000,0.999963,1.640207,0.556312,0.216761,0
0.151050,0.999963,1.656872,0.504518,0.225135,0
0.151100,0.999963,1.671901,0.452225,0.233307,0
0.151150,0.999963,1.685281,0.399486,0.241270,0
0.151200,0.999963,1.696998,0.346353,0.249015,0
0.151250,0.999963,1.707040,0.292878,0.256535,0
0.151300,0.999963,1.715397,0.239115,0.263822,0
0.151350,0.999964,1.722062,0.185115,0.270870,0
0.151400,0.999964,1.727027,0.130932,0.277670,0
0.151450,0.999964,1.730288,0.076620,0.284218,0
0.151500,0.999964,1.731841,0.022233,0.290505,0
0.151550,0.999964,1.731685,-0.032177,0.296526,0
0.151600,0.999964,1.729820,-0.086554,0.302275,0
0.151650,0.999964,1.726248,-0.140847,0.307747,0
0.151700,0.999964,1.720972,-0.195000,0.312935,0
0.151750,0.999964,1.713998,-0.248961,0.317835,0
0.151800,0.999964,1.705332,-0.302676,0.322442,0
0.151850,0.999964,1.694983,-0.356092,0.326751,0
0.151900,0.999965,1.682962,-0.409157,0.330758,0
0.151950,0.999965,1.669280,-0.461818,0.334460,0
0.152000,0.999965,1.653950,-0.514024,0.337852,0
0.152050,0.999965,1.636988,-0.565722,0.340931,0
0.152100,0.999965,1.618411,-0.616862,0.343694,0
0.152150,0.999965,1.598236,-0.667393,0.346138,0
0.152200,0.999965,1.576485,-0.717266,0.348262,0
0.152250,0.999965,1.553177,-0.766431,0.350062,0
0.152300,0.999965,1.528337,-0.814839,0.351538,0
0.152350,0.999965,1.501988,-0.862443,0.352687,0
0.152400,0.999965,1.474157,-0.909196,0.353508,0
0.152450,0.999965,1.444871,-0.955052,0.354002,0
0.152500,0.999966,1.414159,-0.999965,0.354166,0
0.152550,0.999966,1.382052,-1.043892,0.354002,0
0.152600,0.999966,1.348581,-1.086788,0.353508,0
0.152650,0.999966,1.313779,-1.128612,0.352687,0
0.152700,0.999966,1.277680,-1.169322,0.351538,0
0.152750,0.999966,1.240320,-1.208878,0.350062,0
0.152800,0.999966,1.201736,-1.247241,0.348262,0
0.152850,0.999966,1.161967,-1.284373,0.346138,0
0.152900,0.999966,1.121050,-1.320238,0.343694,0
0.152950,0.999966,1.079028,-1.354799,0.340931,0
0.153000,0.999966,1.035940,-1.388024,0.337852,0
0.153050,0.999966,0.991830,-1.419879,0.334460,0
0.153100,0.999966,0.946741,-1.450333,0.330758,0
0.153150,0.999967,0.900718,-1.479355,0.326751,0
0.153200,0.999967,0.853806,-1.506917,0.322442,0
0.153250,0.999967,0.806052,-1.532993,0.317835,0
0.153300,0.999967,0.757501,-1.557555,0.312935,0
0.153350,0.999967,0.708204,-1.580580,0.307747,0
0.153400,0.999967,0.658207,-1.602046,0.302275,0
0.153450,0.999967,0.607561,-1.621930,0.296526,0
0.153500,0.999967,0.556315,-1.640214,0.290505,0
0.153550,0.999967,0.504520,-1.656879,0.284218,0
0.153600,0.999967,0.452228,-1.671909,0.277671,0
0.153650,0.999967,0.399488,-1.685289,0.270870,0
0.153700,0.999967,0.346355,-1.697006,0.263822,0
0.153750,0.999968,0.292880,-1.707048,0.256535,0
0.153800,0.999968,0.239116,-1.715405,0.249015,0
0.153850,0.999968,0.185116,-1.722070,0.241270,0
0.153900,0.999968,0.130933,-1.727035,0.233307,0
0.153950,0.999968,0.076621,-1.730295,0.225135,0
0.154000,0.999968,0.022233,-1.731848,0.216761,0
0.154050,0.999968,-0.032176,-1.731692,0.208194,0
0.154100,0.999968,-0.086554,-1.729827,0.199442,0
0.154150,0.999968,-0.140847,-1.726255,0.190513,0
0.154200,0.999968,-0.195000,-1.720979,0.181417,0
0.154250,0.999968,-0.248961,-1.714005,0.172163,0
0.154300,0.999968,-0.302677,-1.705339,0.162759,0
0.154350,0.999968,-0.356093,-1.694991,0.153215,0
0.154400,0.999968,-0.409159,-1.682969,0.143541,0
0.154450,0.999969,-0.461820,-1.669287,0.133745,0
0.154500,0.999969,-0.514026,-1.653957,0.123838,0
0.154550,0.999969,-0.565724,-1.636995,0.113830,0
0.154600,0.999969,-0.616864,-1.618418,0.103729,0
0.154650,0.999969,-0.667396,-1.598243,0.093547,0
0.154700,0.999969,-0.717269,-1.576491,0.083293,0
0.154750,0.999969,-0.766434,-1.553184,0.072978,0
0.154800,0.999969,-0.814842,-1.528343,0.062611,0
0.154850,0.999969,-0.862447,-1.501994,0.052202,0
0.154900,0.999969,-0.909200,-1.474163,0.041763,0
0.154950,0.999969,-0.955056,-1.444877,0.031303,0
0.155000,0.999969,-0.999969,-1.414165,0.020833,0
0.155050,0.999969,-1.043896,-1.382058,0.010363,0
0.155100,0.999970,-1.086792,-1.348586,-0.000097,0
0.155150,0.999970,-1.128616,-1.313784,-0.010537,0
0.155200,0.999970,-1.169327,-1.277685,-0.020945,0
0.155250,0.999970,-1.208883,-1.240325,-0.031312,0
0.155300,0.999970,-1.247246,-1.201742,-0.041628,0
0.155350,0.999970,-1.284378,-1.161972,-0.051882,0
0.155400,0.999970,-1.320243,-1.121055,-0.062064,0
0.155450,0.999970,-1.354805,-1.079032,-0.072164,0
0.155500,0.999970,-1.388029,-1.035945,-0.082173,0
0.155550,0.999970,-1.419884,-0.991834,-0.092080,0
0.155600,0.999970,-1.450338,-0.946745,-0.101875,0
0.155650,0.999970,-1.479361,-0.900722,-0.111550,0
0.155700,0.999970,-1.506923,-0.853810,-0.121094,0
0.155750,0.999970,-1.532999,-0.806055,-0.130497,0
0.155800,0.999971,-1.557561,-0.757505,-0.139752,0
0.155850,0.999971,-1.580586,-0.708207,-0.148848,0
0.155900,0.999971,-1.602052,-0.658210,-0.157776,0
0.155950,0.999971,-1.621936,-0.607564,-0.166528,0
0.156000,0.999971,-1.640220,-0.556318,-0.175096,0
0.156050,0.999971,-1.656885,-0.504523,-0.183470,0
0.156100,0.999971,-1.671915,-0.452230,-0.191642,0
0.156150,0.999971,-1.685295,-0.399490,-0.199604,0
0.156200,0.999971,-1.697012,-0.346357,-0.207350,0
0.156250,0.999971,-1.707054,-0.292882,-0.214869,0
0.156300,0.999971,-1.715412,-0.239117,-0.222157,0
0.156350,0.999971,-1.722076,-0.185117,-0.229204,0
0.156400,0.999971,-1.727041,-0.130934,-0.236005,0
0.156450,0.999971,-1.730302,-0.076622,-0.242552,0
0.156500,0.999971,-1.731855,-0.022234,-0.248839,0
0.156550,0.999972,-1.731699,0.032176,-0.254861,0
0.156600,0.999972,-1.729834,0.086554,-0.260610,0
0.156650,0.999972,-1.726262,0.140847,-0.266081,0
0.156700,0.999972,-1.720986,0.195001,-0.271269,0
0.156750,0.999972,-1.714012,0.248962,-0.276169,0
0.156800,0.999972,-1.705346,0.302678,-0.280776,0
0.156850,0.999972,-1.694997,0.356094,-0.285085,0
0.156900,0.999972,-1.682976,0.409160,-0.289093,0
0.156950,0.999972,-1.669293,0.461822,-0.292794,0
0.157000,0.999972,-1.653964,0.514027,-0.296186,0
0.157050,0.999972,-1.637002,0.565726,-0.299265,0
0.157100,0.999972,-1.618424,0.616866,-0.302028,0
0.157150,0.999972,-1.598249,0.667398,-0.304473,0
0.157200,0.999972,-1.576497,0.717271,-0.306596,0
0.157250,0.999972,-1.553190,0.766436,-0.308397,0
0.157300,0.999973,-1.528349,0.814845,-0.309872,0
0.157350,0.999973,-1.502000,0.862449,-0.311021,0
0.157400,0.999973,-1.474169,0.909203,-0.311843,0
0.157450,0.999973,-1.444883,0.955059,-0.312336,0
0.157500,0.999973,-1.414171,0.999973,-0.312500,0
0.157550,0.999973,-1.382063,1.043900,-0.312336,0
0.157600,0.999973,-1.348592,1.086796,-0.311843,0
0.157650,0.999973,-1.313789,1.128620,-0.311021,0
0.157700,0.999973,-1.277690,1.169331,-0.309872,0
0.157750,0.999973,-1.240330,1.208887,-0.308397,0
0.157800,0.999973,-1.201746,1.247250,-0.306596,0
0.157850,0.999973,-1.161976,1.284383,-0.304473,0
0.157900,0.999973,-1.121060,1.320247,-0.302028,0
0.157950,0.999973,-1.079036,1.354809,-0.299265,0
0.158000,0.999973,-1.035949,1.388034,-0.296186,0
0.158050,0.999974,-0.991838,1.419889,-0.292794,0
0.158100,0.999974,-0.946749,1.450343,-0.289093,0
0.158150,0.999974,-0.900726,1.479366,-0.285085,0
0.158200,0.999974,-0.853813,1.506928,-0.280776,0
0.158250,0.999974,-0.806058,1.533004,-0.276169,0
0.158300,0.999974,-0.757508,1.557566,-0.271269,0
0.158350,0.999974,-0.708210,1.580592,-0.266081,0
0.158400,0.999974,-0.658213,1.602057,-0.260610,0
0.158450,0.999974,-0.607566,1.621942,-0.254861,0
0.158500,0.999974,-0.556320,1.640226,-0.248839,0
0.158550,0.999974,-0.504525,1.656891,-0.242552,0
0.158600,0.999974,-0.452231,1.671921,-0.236005,0
0.158650,0.999974,-0.399492,1.685301,-0.229204,0
0.158700,0.999974,-0.346358,1.697018,-0.222157,0
0.158750,0.999974,-0.292883,1.707060,-0.214869,0
0.158800,0.999974,-0.239118,1.715418,-0.207349,0
0.158850,0.999974,-0.185118,1.722082,-0.199604,0
0.158900,0.999975,-0.130935,1.727047,-0.191642,0
0.158950,0.999975,-0.076622,1.730308,-0.183469,0
0.159000,0.999975,-0.022234,1.731861,-0.175096,0
0.159050,0.999975,0.032176,1.731705,-0.166528,0
0.159100,0.999975,0.086554,1.729840,-0.157776,0
0.159150,0.999975,0.140847,1.726268,-0.148848,0
0.159200,0.999975,0.195001,1.720992,-0.139752,0
0.159250,0.999975,0.248963,1.714018,-0.130497,0
0.159300,0.999975,0.302678,1.705352,-0.121094,0
0.159350,0.999975,0.356095,1.695003,-0.111550,0
0.159400,0.999975,0.409161,1.682982,-0.101875,0
0.159450,0.999975,0.461823,1.669299,-0.092080,0
0.159500,0.999975,0.514029,1.653969,-0.082173,0
0.159550,0.999975,0.565728,1.637007,-0.072164,0
0.159600,0.999975,0.616868,1.618430,-0.062064,0
0.159650,0.999975,0.667400,1.598255,-0.051881,0
0.159700,0.999976,0.717273,1.576503,-0.041628,0
0.159750,0.999976,0.766438,1.553195,-0.031312,0
0.159800,0.999976,0.814847,1.528354,-0.020945,0
0.159850,0.999976,0.862452,1.502005,-0.010537,0
0.159900,0.999976,0.909206,1.474174,-0.000097,0
0.159950,0.999976,0.955062,1.444888,0.010363,0
0.160000,0.999976,0.999976,1.414176,0.020833,0
0.160050,0.999976,1.043903,1.382068,0.031303,0
0.160100,0.999976,1.086800,1.348596,0.041763,0
0.160150,0.999976,1.128624,1.313794,0.052202,0
0.160200,0.999976,1.169334,1.277695,0.062611,0
0.160250,0.999976,1.208891,1.240334,0.072978,0
0.160300,0.999976,1.247254,1.201750,0.083293,0
0.160350,0.999976,1.284387,1.161980,0.093547,0
0.160400,0.999976,1.320252,1.121063,0.103730,0
0.160450,0.999976,1.354814,1.079040,0.113830,0
0.160500,0.999976,1.388039,1.035952,0.123839,0
0.160550,0.999976,1.419894,0.991842,0.133746,0
0.160600,0.999977,1.450348,0.946752,0.143541,0
0.160650,0.999977,1.479370,0.900729,0.153216,0
0.160700,0.999977,1.506933,0.853816,0.162759,0
0.160750,0.999977,1.533009,0.806061,0.172163,0
0.160800,0.999977,1.557571,0.757510,0.181417,0
0.160850,0.999977,1.580597,0.708212,0.190513,0
0.160900,0.999977,1.602062,0.658215,0.199442,0
0.160950,0.999977,1.621947,0.607568,0.208194,0
0.161000,0.999977,1.640231,0.556322,0.216761,0
0.161050,0.999977,1.656896,0.504526,0.225135,0
0.161100,0.999977,1.671926,0.452233,0.233308,0
0.161150,0.999977,1.685306,0.399494,0.241270,0
0.161200,0.999977,1.697023,0.346360,0.249015,0
0.161250,0.999977,1.707065,0.292884,0.256535,0
0.161300,0.999977,1.715423,0.239119,0.263822,0
0.161350,0.999977,1.722087,0.185119,0.270870,0
0.161400,0.999977,1.727052,0.130935,0.277671,0
0.161450,0.999977,1.730313,0.076623,0.284218,0
0.161500,0.999978,1.731866,0.022234,0.290505,0
0.161550,0.999978,1.731710,-0.032176,0.296526,0
0.161600,0.999978,1.729845,-0.086554,0.302276,0
0.161650,0.999978,1.726273,-0.140847,0.307747,0
0.161700,0.999978,1.720997,-0.195001,0.312935,0
0.161750,0.999978,1.714023,-0.248963,0.317835,0
0.161800,0.999978,1.705357,-0.302679,0.322442,0
0.161850,0.999978,1.695008,-0.356096,0.326751,0
0.161900,0.999978,1.682987,-0.409162,0.330758,0
0.161950,0.999978,1.669304,-0.461824,0.334460,0
0.162000,0.999978,1.653974,-0.514030,0.337852,0
0.162050,0.999978,1.637012,-0.565729,0.340931,0
0.162100,0.999978,1.618435,-0.616870,0.343694,0
0.162150,0.999978,1.598260,-0.667402,0.346139,0
0.162200,0.999978,1.576508,-0.717275,0.348262,0
0.162250,0.999978,1.553200,-0.766440,0.350062,0
0.162300,0.999978,1.528359,-0.814849,0.351538,0
0.162350,0.999978,1.502010,-0.862454,0.352687,0
0.162400,0.999978,1.474178,-0.909208,0.353509,0
0.162450,0.999979,1.444892,-0.955065,0.354002,0
0.162500,0.999979,1.414180,-0.999979,0.354166,0
0.162550,0.999979,1.382072,-1.043906,0.354002,0
0.162600,0.999979,1.348600,-1.086802,0.353509,0
0.162650,0.999979,1.313798,-1.128627,0.352687,0
0.162700,0.999979,1.277698,-1.169337,0.351538,0
0.162750,0.999979,1.240338,-1.208894,0.350062,0
0.162800,0.999979,1.201754,-1.247257,0.348262,0
0.162850,0.999979,1.161984,-1.284390,0.346139,0
0.162900,0.999979,1.121067,-1.320255,0.343694,0
0.162950,0.999979,1.079043,-1.354817,0.340931,0
0.163000,0.999979,1.035955,-1.388042,0.337852,0
0.163050,0.999979,0.991845,-1.419898,0.334460,0
0.163100,0.999979,0.946755,-1.450352,0.330758,0
0.163150,0.999979,0.900731,-1.479374,0.326751,0
0.163200,0.999979,0.853819,-1.506937,0.322442,0
0.163250,0.999979,0.806063,-1.533013,0.317835,0
0.163300,0.999979,0.757513,-1.557575,0.312935,0
0.163350,0.999979,0.708214,-1.580601,0.307747,0
0.163400,0.999979,0.658217,-1.602067,0.302276,0
0.163450,0.999980,0.607570,-1.621951,0.296527,0
0.163500,0.999980,0.556324,-1.640235,0.290505,0
0.163550,0.999980,0.504528,-1.656901,0.284218,0
0.163600,0.999980,0.452235,-1.671931,0.277671,0
0.163650,0.999980,0.399495,-1.685311,0.270870,0
