time_s,u1,theta,locked,duty,current_a,gate
0.017900,-7.748665,3.195835,0,0.000000,3.528438,1
0.017950,-7.682349,3.227398,0,0.000000,3.676391,1
0.018000,-7.608452,3.258965,0,0.000000,3.820647,1
0.018050,-7.527046,3.290536,0,0.000000,3.961066,1
0.018100,-7.438212,3.322111,0,0.000000,4.097507,1
0.018150,-7.342037,3.353691,0,0.000000,4.229840,1
0.018200,-7.238616,3.385276,0,0.000000,4.357932,1
0.018250,-7.128052,3.416867,0,0.000000,4.481659,1
0.018300,-7.010453,3.448465,0,0.000000,4.600900,1
0.018350,-6.885936,3.480070,0,0.000000,4.715537,1
0.018400,-6.754623,3.511684,0,0.000000,4.825458,1
0.018450,-6.616645,3.543307,0,0.000000,4.930556,1
0.018500,-6.472136,3.574939,0,0.000000,5.030728,1
0.018550,-6.321240,3.606583,0,0.000000,5.125875,1
0.018600,-6.164106,3.638239,0,0.000000,5.215904,1
0.018650,-6.000889,3.669909,0,0.000000,5.300727,1
0.018700,-5.831749,3.701592,0,0.000000,5.380262,1
0.018750,-5.656854,3.733291,0,0.000000,5.454430,1
0.018800,-5.476377,3.765006,0,0.000000,5.523159,1
0.018850,-5.290495,3.796738,0,0.000000,5.586382,1
0.018900,-5.099392,3.828489,0,0.000000,5.644037,1
0.018950,-4.903256,3.860258,0,0.000000,5.696068,1
0.019000,-4.702282,3.892048,0,0.000000,5.742424,1
0.019050,-4.496667,3.923858,0,0.000000,5.783060,1
0.019100,-4.286614,3.955690,0,0.000000,5.817937,1
0.019150,-4.072331,3.987544,0,0.000000,5.847022,1
0.019200,-3.854029,4.019422,0,0.000000,5.870284,1
0.019250,-3.631924,4.051323,0,0.000000,5.887704,1
0.019300,-3.406234,4.083248,0,0.000000,5.899264,1
0.019350,-3.177183,4.115198,0,0.000000,5.904952,1
0.019400,-2.944996,4.147173,0,0.000000,5.904765,1
0.019450,-2.709903,4.179173,0,0.000000,5.898703,1
0.019500,-2.472136,4.211199,0,0.000000,5.886773,1
0.019550,-2.231929,4.243250,0,0.000000,5.868987,1
0.019600,-1.989519,4.275327,0,0.000000,5.845362,1
0.019650,-1.745146,4.307430,0,0.000000,5.815924,1
0.019700,-1.499051,4.339558,0,0.000000,5.780701,1
0.019750,-1.251476,4.371712,0,0.000000,5.739729,1
0.019800,-1.002666,4.403891,0,0.000000,5.693049,1
0.019850,-0.752867,4.436095,0,0.000000,5.640708,1
0.019900,-0.502324,4.468322,0,0.000000,5.582757,1
0.019950,-0.251286,4.500574,0,0.000000,5.519255,1
0.020000,-0.000000,4.532849,0,0.000000,5.450264,1
0.020050,0.251286,4.565147,0,0.000000,5.375854,1
0.020100,0.502324,4.597467,0,0.000000,5.296097,1
0.020150,0.752867,4.629808,0,0.000000,5.211074,1
0.020200,1.002666,4.662170,0,0.000000,5.120869,1
0.020250,1.251476,4.694551,0,0.000000,5.025572,1
0.020300,1.499051,4.726952,0,0.000000,4.925276,1
0.020350,1.745146,4.759371,0,0.000000,4.820081,1
0.020400,1.989519,4.791807,0,0.000000,4.710092,1
0.020450,2.231929,4.824259,0,0.000000,4.595418,1
0.020500,2.472136,4.856727,0,0.000000,4.476172,1
0.020550,2.709903,4.889210,0,0.000000,4.352472,1
0.020600,2.944996,4.921707,0,0.000000,4.224441,1
0.020650,3.177183,4.954216,0,0.000000,4.092206,1
0.020700,3.406234,4.986738,0,0.000000,3.955898,1
0.020750,3.631924,5.019271,0,0.000000,3.815651,1
0.020800,3.854029,5.051815,0,0.000000,3.671604,1
0.020850,4.072331,5.084369,0,0.000000,3.523901,1
0.020900,4.286614,5.116931,0,0.000000,3.372687,1
0.020950,4.496667,5.149502,0,0.000000,3.218112,1
0.021000,4.702282,5.182081,0,0.000000,3.060328,1
0.021050,4.903256,5.214667,0,0.000000,2.899493,1
0.021100,5.099392,5.247260,0,0.000000,2.735764,1
0.021150,5.290495,5.279858,0,0.000000,2.569305,1
0.021200,5.476377,5.312463,0,0.000000,2.400279,1
0.021250,5.656854,5.345073,0,0.000000,2.228854,1
0.021300,5.831749,5.377687,0,0.000000,2.055200,1
0.021350,6.000889,5.410307,0,0.000000,1.879488,1
0.021400,6.164106,5.442930,0,0.000000,1.701891,1
0.021450,6.321240,5.475558,0,0.000000,1.522587,1
0.021500,6.472136,5.508190,0,0.000000,1.341751,1
0.021550,6.616645,5.540826,0,0.000000,1.159563,1
0.021600,6.754623,5.573466,0,0.000000,0.976203,1
0.021650,6.885936,5.606109,0,0.000000,0.791852,1
0.021700,7.010453,5.638756,0,0.000000,0.606692,1
0.021750,7.128052,5.671408,0,0.000000,0.420907,1
0.021800,7.238616,5.704063,0,0.000000,0.234681,1
0.021850,7.342037,5.736722,0,0.000000,0.048196,1
0.021900,7.438212,5.769385,0,0.000000,-0.138361,1
0.021950,7.527046,5.802052,0,0.000000,-0.324808,1
0.022000,7.608452,5.834724,0,0.000000,-0.510959,1
0.022050,7.682349,5.867401,0,0.000000,-0.696631,1
0.022100,7.748665,5.900082,0,0.000000,-0.881640,1
0.022150,7.807334,5.932768,0,0.000000,-1.065803,1
0.022200,7.858298,5.965459,0,0.000000,-1.248938,1
0.022250,7.901507,5.998155,0,0.000000,-1.430864,1
0.022300,7.936918,6.030856,0,0.000000,-1.611401,1
0.022350,7.964496,6.063563,0,0.000000,-1.790371,1
0.022400,7.984214,6.096276,0,0.000000,-1.967596,1
0.022450,7.996052,6.128994,0,0.000000,-2.142903,1
0.022500,8.000000,6.161718,0,0.000000,-2.316116,1
0.022550,7.996052,6.194447,0,0.000000,-2.487066,1
0.022600,7.984214,6.227182,0,0.000000,-2.655583,1
0.022650,7.964496,6.259923,0,0.000000,-2.821501,1
0.022700,7.936918,0.009484,0,0.000000,-2.984655,1
0.022750,7.901507,0.042236,0,0.000000,-3.144884,1
0.022800,7.858298,0.074993,0,0.000000,-3.302031,1
0.022850,7.807334,0.107755,0,0.000000,-3.455939,1
0.022900,7.748665,0.140521,0,0.000000,-3.606456,1
0.022950,7.682349,0.173292,0,0.000000,-3.753434,1
0.023000,7.608452,0.206067,0,0.000000,-3.896728,1
0.023050,7.527046,0.238845,0,0.000000,-4.036195,1
