time_s,u1,theta,locked,duty,current_a,gate
0.056800,-7.238616,2.689355,1,-0.280792,0.998837,0
0.056850,-7.342037,2.720740,1,-0.285101,0.998842,0
0.056900,-7.438212,2.752121,1,-0.289108,0.998847,0
0.056950,-7.527046,2.783498,1,-0.292809,0.998852,0
0.057000,-7.608452,2.814870,1,-0.296201,0.998857,0
0.057050,-7.682349,2.846239,1,-0.299280,0.998862,0
0.057100,-7.748665,2.877604,1,-0.302043,0.998867,0
0.057150,-7.807334,2.908967,1,-0.304488,0.998872,0
0.057200,-7.858298,2.940328,1,-0.306611,0.998877,0
0.057250,-7.901507,2.971687,1,-0.308412,0.998881,0
0.057300,-7.936918,3.003045,1,-0.309887,0.998886,0
0.057350,-7.964496,3.034402,1,-0.311036,0.998891,0
0.057400,-7.984214,3.065758,1,-0.311857,0.998896,0
0.057450,-7.996052,3.097115,1,-0.312351,0.998900,0
0.057500,-8.000000,3.128473,1,-0.312515,0.998905,0
0.057550,-7.996052,3.159831,1,-0.312351,0.998910,0
0.057600,-7.984214,3.191192,1,-0.311857,0.998914,0
0.057650,-7.964496,3.222554,1,-0.311036,0.998919,0
0.057700,-7.936918,3.253919,1,-0.309886,0.998924,0
0.057750,-7.901507,3.285288,1,-0.308411,0.998928,0
0.057800,-7.858298,3.316659,1,-0.306610,0.998933,0
0.057850,-7.807334,3.348035,1,-0.304487,0.998937,0
0.057900,-7.748665,3.379415,1,-0.302042,0.998942,0
0.057950,-7.682349,3.410800,1,-0.299279,0.998946,0
0.058000,-7.608452,3.442190,1,-0.296200,0.998951,0
0.058050,-7.527046,3.473586,1,-0.292808,0.998955,0
0.058100,-7.438212,3.504988,1,-0.289106,0.998960,0
0.058150,-7.342037,3.536397,1,-0.285099,0.998964,0
0.058200,-7.238616,3.567812,1,-0.280790,0.998969,0
0.058250,-7.128052,3.599234,1,-0.276183,0.998973,0
0.058300,-7.010453,3.630663,1,-0.271283,0.998978,0
0.058350,-6.885936,3.662100,1,-0.266095,0.998982,0
0.058400,-6.754623,3.693545,1,-0.260623,0.998986,0
0.058450,-6.616645,3.724998,1,-0.254874,0.998991,0
0.058500,-6.472136,3.756459,1,-0.248853,0.998995,0
0.058550,-6.321240,3.787928,1,-0.242565,0.998999,0
0.058600,-6.164106,3.819405,1,-0.236018,0.999004,0
0.058650,-6.000889,3.850892,1,-0.229217,0.999008,0
0.058700,-5.831749,3.882386,1,-0.222170,0.999012,0
0.058750,-5.656854,3.913890,1,-0.214882,0.999016,0
0.058800,-5.476377,3.945401,1,-0.207363,0.999020,0
0.058850,-5.290495,3.976921,1,-0.199617,0.999025,0
0.058900,-5.099392,4.008450,1,-0.191655,0.999029,0
0.058950,-4.903256,4.039987,1,-0.183482,0.999033,0
0.059000,-4.702282,4.071531,1,-0.175108,0.999037,0
0.059050,-4.496667,4.103084,1,-0.166541,0.999041,0
0.059100,-4.286614,4.134644,1,-0.157789,0.999045,0
0.059150,-4.072331,4.166212,1,-0.148860,0.999049,0
0.059200,-3.854029,4.197786,1,-0.139764,0.999053,0
0.059250,-3.631924,4.229367,1,-0.130510,0.999058,0
0.059300,-3.406234,4.260954,1,-0.121106,0.999062,0
0.059350,-3.177183,4.292547,1,-0.111562,0.999066,0
0.059400,-2.944996,4.324146,1,-0.101888,0.999070,0
0.059450,-2.709903,4.355749,1,-0.092092,0.999074,0
0.059500,-2.472136,4.387357,1,-0.082185,0.999077,0
0.059550,-2.231929,4.418968,1,-0.072176,0.999081,0
0.059600,-1.989519,4.450583,1,-0.062076,0.999085,0
0.059650,-1.745146,4.482201,1,-0.051894,0.999089,0
0.059700,-1.499051,4.513822,1,-0.041640,0.999093,0
0.059750,-1.251476,4.545444,1,-0.031324,0.999097,0
0.059800,-1.002666,4.577067,1,-0.020957,0.999101,0
0.059850,-0.752867,4.608691,1,-0.010548,0.999105,0
0.059900,-0.502324,4.640314,1,-0.000109,0.999109,0
0.059950,-0.251286,4.671937,1,0.010351,0.999112,0
0.060000,0.000000,4.703559,1,0.020821,0.999116,0
0.060050,0.251286,4.735180,1,0.031291,0.999120,0
0.060100,0.502324,4.766798,1,0.041751,0.999124,0
0.060150,0.752867,4.798413,1,0.052191,0.999127,0
0.060200,1.002666,4.830024,1,0.062599,0.999131,0
0.060250,1.251476,4.861632,1,0.072966,0.999135,0
0.060300,1.499051,4.893236,1,0.083282,0.999139,0
0.060350,1.745146,4.924834,1,0.093536,0.999142,0
0.060400,1.989519,4.956427,1,0.103718,0.999146,0
0.060450,2.231929,4.988015,1,0.113819,0.999150,0
0.060500,2.472136,5.019596,1,0.123827,0.999153,0
0.060550,2.709903,5.051171,1,0.133734,0.999157,0
0.060600,2.944996,5.082739,1,0.143530,0.999160,0
0.060650,3.177183,5.114299,1,0.153204,0.999164,0
0.060700,3.406234,5.145852,1,0.162748,0.999168,0
0.060750,3.631924,5.177398,1,0.172152,0.999171,0
0.060800,3.854029,5.208935,1,0.181407,0.999175,0
0.060850,4.072331,5.240464,1,0.190502,0.999178,0
0.060900,4.286614,5.271985,1,0.199431,0.999182,0
0.060950,4.496667,5.303498,1,0.208183,0.999185,0
0.061000,4.702282,5.335002,1,0.216751,0.999189,0
0.061050,4.903256,5.366498,1,0.225125,0.999192,0
0.061100,5.099392,5.397985,1,0.233297,0.999196,0
0.061150,5.290495,5.429464,1,0.241260,0.999199,0
0.061200,5.476377,5.460934,1,0.249005,0.999203,0
0.061250,5.656854,5.492396,1,0.256525,0.999206,0
0.061300,5.831749,5.523849,1,0.263812,0.999209,0
0.061350,6.000889,5.555295,1,0.270860,0.999213,0
0.061400,6.164106,5.586732,1,0.277660,0.999216,0
0.061450,6.321240,5.618162,1,0.284208,0.999219,0
0.061500,6.472136,5.649585,1,0.290495,0.999223,0
0.061550,6.616645,5.681000,1,0.296516,0.999226,0
0.061600,6.754623,5.712408,1,0.302265,0.999229,0
0.061650,6.885936,5.743809,1,0.307737,0.999233,0
0.061700,7.010453,5.775204,1,0.312925,0.999236,0
0.061750,7.128052,5.806593,1,0.317825,0.999239,0
0.061800,7.238616,5.837976,1,0.322432,0.999243,0
0.061850,7.342037,5.869354,1,0.326741,0.999246,0
0.061900,7.438212,5.900727,1,0.330748,0.999249,0
0.061950,7.527046,5.932096,1,0.334450,0.999252,0
0.062000,7.608452,5.963460,1,0.337842,0.999255,0
0.062050,7.682349,5.994821,1,0.340921,0.999259,0
0.062100,7.748665,6.026179,1,0.343684,0.999262,0
0.062150,7.807334,6.057534,1,0.346129,0.999265,0
0.062200,7.858298,6.088886,1,0.348252,0.999268,0
0.062250,7.901507,6.120237,1,0.350053,0.999271,0
0.062300,7.936918,6.151586,1,0.351528,0.999274,0
0.062350,7.964496,6.182935,1,0.352677,0.999277,0
0.062400,7.984214,6.214283,1,0.353499,0.999280,0
0.062450,7.996052,6.245632,1,0.353992,0.999284,0
0.062500,8.000000,6.276981,1,0.354157,0.999287,0
0.062550,7.996052,0.025146,1,0.353992,0.999290,0
0.062600,7.984214,0.056497,1,0.353499,0.999293,0
0.062650,7.964496,0.087851,1,0.352678,0.999296,0
0.062700,7.936918,0.119207,1,0.351529,0.999299,0
0.062750,7.901507,0.150567,1,0.350053,0.999302,0
0.062800,7.858298,0.181930,1,0.348253,0.999305,0
0.062850,7.807334,0.213296,1,0.346129,0.999308,0
0.062900,7.748665,0.244667,1,0.343685,0.999311,0
0.062950,7.682349,0.276043,1,0.340922,0.999314,0
0.063000,7.608452,0.307424,1,0.337843,0.999317,0
0.063050,7.527046,0.338811,1,0.334451,0.999319,0
0.063100,7.438212,0.370204,1,0.330749,0.999322,0
0.063150,7.342037,0.401603,1,0.326742,0.999325,0
0.063200,7.238616,0.433008,1,0.322433,0.999328,0
0.063250,7.128052,0.464421,1,0.317826,0.999331,0
0.063300,7.010453,0.495841,1,0.312926,0.999334,0
0.063350,6.885936,0.527268,1,0.307738,0.999337,0
0.063400,6.754623,0.558704,1,0.302267,0.999340,0
0.063450,6.616645,0.590147,1,0.296518,0.999342,0
0.063500,6.472136,0.621598,1,0.290497,0.999345,0
0.063550,6.321240,0.653058,1,0.284209,0.999348,0
0.063600,6.164106,0.684526,1,0.277662,0.999351,0
0.063650,6.000889,0.716003,1,0.270861,0.999354,0
0.063700,5.831749,0.747488,1,0.263814,0.999356,0
0.063750,5.656854,0.778981,1,0.256527,0.999359,0
0.063800,5.476377,0.810484,1,0.249007,0.999362,0
0.063850,5.290495,0.841994,1,0.241262,0.999365,0
0.063900,5.099392,0.873513,1,0.233299,0.999367,0
0.063950,4.903256,0.905041,1,0.225127,0.999370,0
0.064000,4.702282,0.936576,1,0.216753,0.999373,0
0.064050,4.496667,0.968119,1,0.208186,0.999375,0
0.064100,4.286614,0.999670,1,0.199434,0.999378,0
0.064150,4.072331,1.031228,1,0.190505,0.999381,0
0.064200,3.854029,1.062793,1,0.181409,0.999383,0
0.064250,3.631924,1.094365,1,0.172155,0.999386,0
0.064300,3.406234,1.125943,1,0.162751,0.999389,0
0.064350,3.177183,1.157527,1,0.153208,0.999391,0
0.064400,2.944996,1.189117,1,0.143533,0.999394,0
0.064450,2.709903,1.220711,1,0.133738,0.999396,0
0.064500,2.472136,1.252310,1,0.123831,0.999399,0
0.064550,2.231929,1.283913,1,0.113822,0.999402,0
0.064600,1.989519,1.315520,1,0.103722,0.999404,0
0.064650,1.745146,1.347129,1,0.093540,0.999407,0
0.064700,1.499051,1.378741,1,0.083286,0.999409,0
0.064750,1.251476,1.410355,1,0.072970,0.999412,0
0.064800,1.002666,1.441970,1,0.062603,0.999414,0
0.064850,0.752867,1.473586,1,0.052195,0.999417,0
0.064900,0.502324,1.505202,1,0.041756,0.999419,0
0.064950,0.251286,1.536817,1,0.031296,0.999422,0
0.065000,-0.000000,1.568432,1,0.020825,0.999424,0
0.065050,-0.251286,1.600044,1,0.010355,0.999427,0
0.065100,-0.502324,1.631655,1,-0.000105,0.999429,0
0.065150,-0.752867,1.663263,1,-0.010544,0.999432,0
0.065200,-1.002666,1.694867,1,-0.020952,0.999434,0
0.065250,-1.251476,1.726468,1,-0.031319,0.999436,0
0.065300,-1.499051,1.758064,1,-0.041635,0.999439,0
0.065350,-1.745146,1.789656,1,-0.051889,0.999441,0
0.065400,-1.989519,1.821242,1,-0.062071,0.999444,0
0.065450,-2.231929,1.852823,1,-0.072171,0.999446,0
0.065500,-2.472136,1.884398,1,-0.082180,0.999448,0
0.065550,-2.709903,1.915966,1,-0.092087,0.999451,0
0.065600,-2.944996,1.947528,1,-0.101882,0.999453,0
0.065650,-3.177183,1.979082,1,-0.111557,0.999455,0
0.065700,-3.406234,2.010629,1,-0.121101,0.999458,0
0.065750,-3.631924,2.042168,1,-0.130504,0.999460,0
0.065800,-3.854029,2.073700,1,-0.139759,0.999462,0
0.065850,-4.072331,2.105223,1,-0.148855,0.999465,0
0.065900,-4.286614,2.136738,1,-0.157783,0.999467,0
0.065950,-4.496667,2.168245,1,-0.166535,0.999469,0
0.066000,-4.702282,2.199743,1,-0.175102,0.999471,0
0.066050,-4.903256,2.231233,1,-0.183476,0.999474,0
0.066100,-5.099392,2.262715,1,-0.191649,0.999476,0
0.066150,-5.290495,2.294188,1,-0.199611,0.999478,0
0.066200,-5.476377,2.325652,1,-0.207356,0.999480,0
0.066250,-5.656854,2.357109,1,-0.214876,0.999483,0
0.066300,-5.831749,2.388557,1,-0.222163,0.999485,0
0.066350,-6.000889,2.419997,1,-0.229211,0.999487,0
0.066400,-6.164106,2.451429,1,-0.236011,0.999489,0
0.066450,-6.321240,2.482853,1,-0.242559,0.999491,0
0.066500,-6.472136,2.514270,1,-0.248846,0.999494,0
0.066550,-6.616645,2.545679,1,-0.254867,0.999496,0
0.066600,-6.754623,2.577082,1,-0.260616,0.999498,0
0.066650,-6.885936,2.608478,1,-0.266088,0.999500,0
0.066700,-7.010453,2.639867,1,-0.271276,0.999502,0
0.066750,-7.128052,2.671250,1,-0.276176,0.999504,0
0.066800,-7.238616,2.702628,1,-0.280782,0.999506,0
0.066850,-7.342037,2.734000,1,-0.285092,0.999509,0
0.066900,-7.438212,2.765368,1,-0.289099,0.999511,0
0.066950,-7.527046,2.796731,1,-0.292800,0.999513,0
0.067000,-7.608452,2.828089,1,-0.296192,0.999515,0
0.067050,-7.682349,2.859444,1,-0.299271,0.999517,0
0.067100,-7.748665,2.890796,1,-0.302034,0.999519,0
0.067150,-7.807334,2.922145,1,-0.304479,0.999521,0
0.067200,-7.858298,2.953492,1,-0.306602,0.999523,0
0.067250,-7.901507,2.984837,1,-0.308403,0.999525,0
0.067300,-7.936918,3.016180,1,-0.309878,0.999527,0
0.067350,-7.964496,3.047523,1,-0.311027,0.999529,0
0.067400,-7.984214,3.078865,1,-0.311849,0.999531,0
0.067450,-7.996052,3.110207,1,-0.312342,0.999533,0
0.067500,-8.000000,3.141550,1,-0.312506,0.999535,0
0.067550,-7.996052,3.172894,1,-0.312342,0.999537,0
0.067600,-7.984214,3.204239,1,-0.311849,0.999539,0
0.067650,-7.964496,3.235586,1,-0.311027,0.999541,0
0.067700,-7.936918,3.266936,1,-0.309878,0.999543,0
0.067750,-7.901507,3.298289,1,-0.308402,0.999545,0
0.067800,-7.858298,3.329645,1,-0.306602,0.999547,0
0.067850,-7.807334,3.361005,1,-0.304478,0.999549,0
0.067900,-7.748665,3.392369,1,-0.302034,0.999551,0
0.067950,-7.682349,3.423738,1,-0.299271,0.999553,0
0.068000,-7.608452,3.455113,1,-0.296192,0.999555,0
0.068050,-7.527046,3.486492,1,-0.292800,0.999557,0
0.068100,-7.438212,3.517878,1,-0.289098,0.999559,0
0.068150,-7.342037,3.549270,1,-0.285091,0.999560,0
0.068200,-7.238616,3.580669,1,-0.280782,0.999562,0
0.068250,-7.128052,3.612074,1,-0.276175,0.999564,0
0.068300,-7.010453,3.643487,1,-0.271275,0.999566,0
0.068350,-6.885936,3.674907,1,-0.266087,0.999568,0
0.068400,-6.754623,3.706335,1,-0.260615,0.999570,0
0.068450,-6.616645,3.737771,1,-0.254866,0.999572,0
0.068500,-6.472136,3.769215,1,-0.248845,0.999573,0
0.068550,-6.321240,3.800667,1,-0.242558,0.999575,0
0.068600,-6.164106,3.832128,1,-0.236010,0.999577,0
0.068650,-6.000889,3.863598,1,-0.229209,0.999579,0
0.068700,-5.831749,3.895075,1,-0.222162,0.999581,0
0.068750,-5.656854,3.926562,1,-0.214875,0.999582,0
0.068800,-5.476377,3.958056,1,-0.207355,0.999584,0
0.068850,-5.290495,3.989560,1,-0.199610,0.999586,0
0.068900,-5.099392,4.021071,1,-0.191647,0.999588,0
0.068950,-4.903256,4.052591,1,-0.183475,0.999590,0
0.069000,-4.702282,4.084119,1,-0.175101,0.999591,0
0.069050,-4.496667,4.115655,1,-0.166533,0.999593,0
0.069100,-4.286614,4.147199,1,-0.157781,0.999595,0
0.069150,-4.072331,4.178750,1,-0.148853,0.999596,0
0.069200,-3.854029,4.210308,1,-0.139757,0.999598,0
0.069250,-3.631924,4.241872,1,-0.130502,0.999600,0
0.069300,-3.406234,4.273443,1,-0.121099,0.999602,0
0.069350,-3.177183,4.305020,1,-0.111555,0.999603,0
0.069400,-2.944996,4.336603,1,-0.101880,0.999605,0
0.069450,-2.709903,4.368190,1,-0.092085,0.999607,0
0.069500,-2.472136,4.399783,1,-0.082178,0.999608,0
0.069550,-2.231929,4.431379,1,-0.072169,0.999610,0
0.069600,-1.989519,4.462979,1,-0.062069,0.999612,0
0.069650,-1.745146,4.494581,1,-0.051886,0.999613,0
0.069700,-1.499051,4.526187,1,-0.041632,0.999615,0
0.069750,-1.251476,4.557794,1,-0.031317,0.999617,0
0.069800,-1.002666,4.589402,1,-0.020950,0.999618,0
0.069850,-0.752867,4.621012,1,-0.010541,0.999620,0
0.069900,-0.502324,4.652621,1,-0.000102,0.999622,0
0.069950,-0.251286,4.684230,1,0.010358,0.999623,0
0.070000,0.000000,4.715838,1,0.020828,0.999625,0
0.070050,0.251286,4.747445,1,0.031298,0.999626,0
0.070100,0.502324,4.779049,1,0.041758,0.999628,0
0.070150,0.752867,4.810651,1,0.052198,0.999630,0
0.070200,1.002666,4.842250,1,0.062606,0.999631,0
0.070250,1.251476,4.873844,1,0.072973,0.999633,0
0.070300,1.499051,4.905435,1,0.083289,0.999634,0
0.070350,1.745146,4.937021,1,0.093543,0.999636,0
0.070400,1.989519,4.968602,1,0.103725,0.999637,0
0.070450,2.231929,5.000177,1,0.113825,0.999639,0
0.070500,2.472136,5.031746,1,0.123834,0.999641,0
0.070550,2.709903,5.063309,1,0.133741,0.999642,0
0.070600,2.944996,5.094865,1,0.143537,0.999644,0
0.070650,3.177183,5.126414,1,0.153211,0.999645,0
0.070700,3.406234,5.157956,1,0.162755,0.999647,0
0.070750,3.631924,5.189490,1,0.172159,0.999648,0
0.070800,3.854029,5.221016,1,0.181413,0.999650,0
0.070850,4.072331,5.252534,1,0.190509,0.999651,0
0.070900,4.286614,5.284044,1,0.199437,0.999653,0
0.070950,4.496667,5.315546,1,0.208190,0.999654,0
0.071000,4.702282,5.347040,1,0.216757,0.999656,0
0.071050,4.903256,5.378525,1,0.225131,0.999657,0
0.071100,5.099392,5.410001,1,0.233303,0.999659,0
0.071150,5.290495,5.441469,1,0.241266,0.999660,0
0.071200,5.476377,5.472929,1,0.249011,0.999661,0
0.071250,5.656854,5.504380,1,0.256531,0.999663,0
0.071300,5.831749,5.535823,1,0.263818,0.999664,0
0.071350,6.000889,5.567259,1,0.270866,0.999666,0
0.071400,6.164106,5.598686,1,0.277667,0.999667,0
0.071450,6.321240,5.630105,1,0.284214,0.999669,0
0.071500,6.472136,5.661517,1,0.290501,0.999670,0
0.071550,6.616645,5.692922,1,0.296522,0.999671,0
0.071600,6.754623,5.724319,1,0.302271,0.999673,0
0.071650,6.885936,5.755710,1,0.307743,0.999674,0
0.071700,7.010453,5.787095,1,0.312931,0.999676,0
0.071750,7.128052,5.818473,1,0.317831,0.999677,0
0.071800,7.238616,5.849846,1,0.322438,0.999678,0
0.071850,7.342037,5.881213,1,0.326747,0.999680,0
0.071900,7.438212,5.912575,1,0.330754,0.999681,0
0.071950,7.527046,5.943933,1,0.334456,0.999683,0
0.072000,7.608452,5.975287,1,0.337848,0.999684,0
0.072050,7.682349,6.006637,1,0.340927,0.999685,0
0.072100,7.748665,6.037983,1,0.343690,0.999687,0
0.072150,7.807334,6.069327,1,0.346135,0.999688,0
0.072200,7.858298,6.100669,1,0.348258,0.999689,0
0.072250,7.901507,6.132008,1,0.350059,0.999691,0
0.072300,7.936918,6.163346,1,0.351534,0.999692,0
0.072350,7.964496,6.194683,1,0.352683,0.999693,0
0.072400,7.984214,6.226020,1,0.353505,0.999695,0
0.072450,7.996052,6.257356,1,0.353998,0.999696,0
0.072500,8.000000,0.005508,1,0.354162,0.999697,0
0.072550,7.996052,0.036846,1,0.353998,0.999698,0
0.072600,7.984214,0.068186,1,0.353505,0.999700,0
0.072650,7.964496,0.099527,1,0.352683,0.999701,0
0.072700,7.936918,0.130871,1,0.351534,0.999702,0
0.072750,7.901507,0.162218,1,0.350059,0.999704,0
0.072800,7.858298,0.193568,1,0.348258,0.999705,0
0.072850,7.807334,0.224922,1,0.346135,0.999706,0
0.072900,7.748665,0.256281,1,0.343690,0.999707,0
0.072950,7.682349,0.287644,1,0.340927,0.999709,0
0.073000,7.608452,0.319012,1,0.337848,0.999710,0
0.073050,7.527046,0.350385,1,0.334456,0.999711,0
0.073100,7.438212,0.381765,1,0.330755,0.999712,0
0.073150,7.342037,0.413150,1,0.326748,0.999714,0
0.073200,7.238616,0.444543,1,0.322438,0.999715,0
0.073250,7.128052,0.475942,1,0.317832,0.999716,0
0.073300,7.010453,0.507348,1,0.312932,0.999717,0
0.073350,6.885936,0.538762,1,0.307743,0.999718,0
0.073400,6.754623,0.570183,1,0.302272,0.999720,0
0.073450,6.616645,0.601613,1,0.296523,0.999721,0
0.073500,6.472136,0.633050,1,0.290502,0.999722,0
0.073550,6.321240,0.664496,1,0.284215,0.999723,0
0.073600,6.164106,0.695950,1,0.277667,0.999724,0
0.073650,6.000889,0.727413,1,0.270867,0.999726,0
0.073700,5.831749,0.758884,1,0.263819,0.999727,0
0.073750,5.656854,0.790364,1,0.256532,0.999728,0
0.073800,5.476377,0.821852,1,0.249012,0.999729,0
0.073850,5.290495,0.853349,1,0.241267,0.999730,0
0.073900,5.099392,0.884854,1,0.233304,0.999731,0
0.073950,4.903256,0.916367,1,0.225132,0.999733,0
0.074000,4.702282,0.947889,1,0.216758,0.999734,0
0.074050,4.496667,0.979418,1,0.208191,0.999735,0
0.074100,4.286614,1.010955,1,0.199439,0.999736,0
0.074150,4.072331,1.042500,1,0.190510,0.999737,0
0.074200,3.854029,1.074051,1,0.181414,0.999738,0
0.074250,3.631924,1.105609,1,0.172160,0.999739,0
0.074300,3.406234,1.137174,1,0.162756,0.999740,0
0.074350,3.177183,1.168744,1,0.153212,0.999742,0
0.074400,2.944996,1.200321,1,0.143538,0.999743,0
0.074450,2.709903,1.231902,1,0.133742,0.999744,0
0.074500,2.472136,1.263488,1,0.123835,0.999745,0
0.074550,2.231929,1.295078,1,0.113827,0.999746,0
0.074600,1.989519,1.326671,1,0.103726,0.999747,0
0.074650,1.745146,1.358268,1,0.093544,0.999748,0
0.074700,1.499051,1.389867,1,0.083290,0.999749,0
0.074750,1.251476,1.421468,1,0.072975,0.999750,0
0.074800,1.002666,1.453071,1,0.062608,0.999751,0
0.074850,0.752867,1.484674,1,0.052199,0.999752,0
0.074900,0.502324,1.516278,1,0.041760,0.999753,0
0.074950,0.251286,1.547881,1,0.031300,0.999755,0
0.075000,-0.000000,1.579484,1,0.020830,0.999756,0
0.075050,-0.251286,1.611085,1,0.010360,0.999757,0
0.075100,-0.502324,1.642684,1,-0.000100,0.999758,0
0.075150,-0.752867,1.674280,1,-0.010539,0.999759,0
0.075200,-1.002666,1.705873,1,-0.020948,0.999760,0
0.075250,-1.251476,1.737462,1,-0.031315,0.999761,0
0.075300,-1.499051,1.769048,1,-0.041630,0.999762,0
0.075350,-1.745146,1.800629,1,-0.051884,0.999763,0
0.075400,-1.989519,1.832204,1,-0.062067,0.999764,0
0.075450,-2.231929,1.863774,1,-0.072167,0.999765,0
0.075500,-2.472136,1.895338,1,-0.082176,0.999766,0
0.075550,-2.709903,1.926896,1,-0.092083,0.999767,0
0.075600,-2.944996,1.958447,1,-0.101878,0.999768,0
0.075650,-3.177183,1.989991,1,-0.111552,0.999769,0
0.075700,-3.406234,2.021528,1,-0.121096,0.999770,0
0.075750,-3.631924,2.053057,1,-0.130500,0.999771,0
0.075800,-3.854029,2.084579,1,-0.139754,0.999772,0
0.075850,-4.072331,2.116092,1,-0.148850,0.999773,0
0.075900,-4.286614,2.147598,1,-0.157779,0.999774,0
0.075950,-4.496667,2.179095,1,-0.166531,0.999775,0
0.076000,-4.702282,2.210583,1,-0.175098,0.999776,0
0.076050,-4.903256,2.242064,1,-0.183472,0.999777,0
0.076100,-5.099392,2.273536,1,-0.191644,0.999778,0
0.076150,-5.290495,2.304999,1,-0.199607,0.999779,0
0.076200,-5.476377,2.336454,1,-0.207352,0.999779,0
0.076250,-5.656854,2.367901,1,-0.214872,0.999780,0
0.076300,-5.831749,2.399340,1,-0.222159,0.999781,0
0.076350,-6.000889,2.430770,1,-0.229207,0.999782,0
0.076400,-6.164106,2.462193,1,-0.236007,0.999783,0
0.076450,-6.321240,2.493608,1,-0.242555,0.999784,0
0.076500,-6.472136,2.525015,1,-0.248842,0.999785,0
0.076550,-6.616645,2.556415,1,-0.254863,0.999786,0
0.076600,-6.754623,2.587808,1,-0.260612,0.999787,0
0.076650,-6.885936,2.619195,1,-0.266084,0.999788,0
0.076700,-7.010453,2.650574,1,-0.271272,0.999789,0
0.076750,-7.128052,2.681948,1,-0.276172,0.999790,0
0.076800,-7.238616,2.713316,1,-0.280779,0.999791,0
0.076850,-7.342037,2.744679,1,-0.285088,0.999791,0
0.076900,-7.438212,2.776036,1,-0.289095,0.999792,0
0.076950,-7.527046,2.807389,1,-0.292796,0.999793,0
0.077000,-7.608452,2.838738,1,-0.296188,0.999794,0
0.077050,-7.682349,2.870083,1,-0.299267,0.999795,0
0.077100,-7.748665,2.901425,1,-0.302031,0.999796,0
0.077150,-7.807334,2.932764,1,-0.304475,0.999797,0
0.077200,-7.858298,2.964100,1,-0.306599,0.999798,0
0.077250,-7.901507,2.995435,1,-0.308399,0.999798,0
0.077300,-7.936918,3.026768,1,-0.309874,0.999799,0
0.077350,-7.964496,3.058100,1,-0.311023,0.999800,0
0.077400,-7.984214,3.089431,1,-0.311845,0.999801,0
0.077450,-7.996052,3.120763,1,-0.312338,0.999802,0
0.077500,-8.000000,3.152095,1,-0.312503,0.999803,0
0.077550,-7.996052,3.183427,1,-0.312338,0.999804,0
0.077600,-7.984214,3.214762,1,-0.311845,0.999804,0
0.077650,-7.964496,3.246098,1,-0.311023,0.999805,0
0.077700,-7.936918,3.277436,1,-0.309874,0.999806,0
0.077750,-7.901507,3.308778,1,-0.308399,0.999807,0
0.077800,-7.858298,3.340122,1,-0.306598,0.999808,0
0.077850,-7.807334,3.371471,1,-0.304475,0.999809,0
0.077900,-7.748665,3.402823,1,-0.302030,0.999809,0
0.077950,-7.682349,3.434181,1,-0.299267,0.999810,0
0.078000,-7.608452,3.465543,1,-0.296188,0.999811,0
0.078050,-7.527046,3.496911,1,-0.292796,0.999812,0
0.078100,-7.438212,3.528284,1,-0.289095,0.999813,0
0.078150,-7.342037,3.559664,1,-0.285087,0.999813,0
0.078200,-7.238616,3.591050,1,-0.280778,0.999814,0
0.078250,-7.128052,3.622444,1,-0.276171,0.999815,0
0.078300,-7.010453,3.653844,1,-0.271271,0.999816,0
0.078350,-6.885936,3.685252,1,-0.266083,0.999817,0
0.078400,-6.754623,3.716667,1,-0.260612,0.999817,0
0.078450,-6.616645,3.748091,1,-0.254863,0.999818,0
0.078500,-6.472136,3.779522,1,-0.248841,0.999819,0
0.078550,-6.321240,3.810962,1,-0.242554,0.999820,0
0.078600,-6.164106,3.842410,1,-0.236007,0.999820,0
0.078650,-6.000889,3.873867,1,-0.229206,0.999821,0
0.078700,-5.831749,3.905332,1,-0.222159,0.999822,0
0.078750,-5.656854,3.936806,1,-0.214871,0.999823,0
0.078800,-5.476377,3.968288,1,-0.207351,0.999824,0
0.078850,-5.290495,3.999778,1,-0.199606,0.999824,0
0.078900,-5.099392,4.031277,1,-0.191644,0.999825,0
0.078950,-4.903256,4.062785,1,-0.183471,0.999826,0
0.079000,-4.702282,4.094300,1,-0.175097,0.999827,0
0.079050,-4.496667,4.125823,1,-0.166530,0.999827,0
0.079100,-4.286614,4.157354,1,-0.157778,0.999828,0
0.079150,-4.072331,4.188893,1,-0.148849,0.999829,0
0.079200,-3.854029,4.220438,1,-0.139754,0.999829,0
0.079250,-3.631924,4.251991,1,-0.130499,0.999830,0
0.079300,-3.406234,4.283549,1,-0.121095,0.999831,0
0.079350,-3.177183,4.315114,1,-0.111552,0.999832,0
0.079400,-2.944996,4.346684,1,-0.101877,0.999832,0
0.079450,-2.709903,4.378260,1,-0.092082,0.999833,0
0.079500,-2.472136,4.409840,1,-0.082175,0.999834,0
0.079550,-2.231929,4.441424,1,-0.072166,0.999834,0
0.079600,-1.989519,4.473012,1,-0.062066,0.999835,0
0.079650,-1.745146,4.504603,1,-0.051883,0.999836,0
0.079700,-1.499051,4.536197,1,-0.041629,0.999837,0
0.079750,-1.251476,4.567793,1,-0.031314,0.999837,0
0.079800,-1.002666,4.599390,1,-0.020947,0.999838,0
0.079850,-0.752867,4.630988,1,-0.010538,0.999839,0
0.079900,-0.502324,4.662586,1,-0.000099,0.999839,0
0.079950,-0.251286,4.694184,1,0.010361,0.999840,0
