time_s,reference_a,current_a,u_i,u1_true,u1_meas,duty,feedforward,control_dt
0.210550,1.000000,1.000000,0.500000,2.709903,2.709903,0.133746,1,0.000050
0.210600,1.000000,1.000000,0.500000,2.944996,2.944996,0.143542,1,0.000050
0.210650,1.000000,1.000000,0.500000,3.177183,3.177183,0.153216,1,0.000050
0.210700,1.000000,1.000000,0.500000,3.406234,3.406234,0.162760,1,0.000050
0.210750,1.000000,1.000000,0.500000,3.631924,3.631924,0.172163,1,0.000050
0.210800,1.000000,1.000000,0.500000,3.854029,3.854029,0.181418,1,0.000050
0.210850,1.000000,1.000000,0.500000,4.072331,4.072331,0.190514,1,0.000050
0.210900,1.000000,1.000000,0.500000,4.286614,4.286614,0.199442,1,0.000050
0.210950,1.000000,1.000000,0.500000,4.496667,4.496667,0.208194,1,0.000050
0.211000,1.000000,1.000000,0.500000,4.702282,4.702282,0.216762,1,0.000050
0.211050,1.000000,1.000000,0.500000,4.903256,4.903256,0.225136,1,0.000050
0.211100,1.000000,1.000000,0.500000,5.099392,5.099392,0.233308,1,0.000050
0.211150,1.000000,1.000000,0.500000,5.290495,5.290495,0.241271,1,0.000050
0.211200,1.000000,1.000000,0.500000,5.476377,5.476377,0.249016,1,0.000050
0.211250,1.000000,1.000000,0.500000,5.656854,5.656854,0.256536,1,0.000050
0.211300,1.000000,1.000000,0.500000,5.831749,5.831749,0.263823,1,0.000050
0.211350,1.000000,1.000000,0.500000,6.000889,6.000889,0.270870,1,0.000050
0.211400,1.000000,1.000000,0.500000,6.164106,6.164106,0.277671,1,0.000050
0.211450,1.000000,1.000000,0.500000,6.321240,6.321240,0.284218,1,0.000050
0.211500,1.000000,1.000000,0.500000,6.472136,6.472136,0.290506,1,0.000050
0.211550,1.000000,1.000000,0.500000,6.616645,6.616645,0.296527,1,0.000050
0.211600,1.000000,1.000000,0.500000,6.754623,6.754623,0.302276,1,0.000050
0.211650,1.000000,1.000000,0.500000,6.885936,6.885936,0.307747,1,0.000050
0.211700,1.000000,1.000000,0.500000,7.010453,7.010453,0.312936,1,0.000050
0.211750,1.000000,1.000000,0.500000,7.128052,7.128052,0.317836,1,0.000050
0.211800,1.000000,1.000000,0.500000,7.238616,7.238616,0.322442,1,0.000050
0.211850,1.000000,1.000000,0.500000,7.342037,7.342037,0.326752,1,0.000050
0.211900,1.000000,1.000000,0.500000,7.438212,7.438212,0.330759,1,0.000050
0.211950,1.000000,1.000000,0.500000,7.527046,7.527046,0.334460,1,0.000050
0.212000,1.000000,1.000000,0.500000,7.608452,7.608452,0.337852,1,0.000050
0.212050,1.000000,1.000000,0.500000,7.682349,7.682349,0.340931,1,0.000050
0.212100,1.000000,1.000000,0.500000,7.748665,7.748665,0.343694,1,0.000050
0.212150,1.000000,1.000000,0.500000,7.807334,7.807334,0.346139,1,0.000050
0.212200,1.000000,1.000000,0.500000,7.858298,7.858298,0.348262,1,0.000050
0.212250,1.000000,1.000000,0.500000,7.901507,7.901507,0.350063,1,0.000050
0.212300,1.000000,1.000000,0.500000,7.936918,7.936918,0.351538,1,0.000050
0.212350,1.000000,1.000000,0.500000,7.964496,7.964496,0.352687,1,0.000050
0.212400,1.000000,1.000000,0.500000,7.984214,7.984214,0.353509,1,0.000050
0.212450,1.000000,1.000000,0.500000,7.996052,7.996052,0.354002,1,0.000050
0.212500,1.000000,1.000000,0.500000,8.000000,8.000000,0.354167,1,0.000050
0.212550,1.000000,1.000000,0.500000,7.996052,7.996052,0.354002,1,0.000050
0.212600,1.000000,1.000000,0.500000,7.984214,7.984214,0.353509,1,0.000050
0.212650,1.000000,1.000000,0.500000,7.964496,7.964496,0.352687,1,0.000050
0.212700,1.000000,1.000000,0.500000,7.936918,7.936918,0.351538,1,0.000050
0.212750,1.000000,1.000000,0.500000,7.901507,7.901507,0.350063,1,0.000050
0.212800,1.000000,1.000000,0.500000,7.858298,7.858298,0.348262,1,0.000050
0.212850,1.000000,1.000000,0.500000,7.807334,7.807334,0.346139,1,0.000050
0.212900,1.000000,1.000000,0.500000,7.748665,7.748665,0.343694,1,0.000050
0.212950,1.000000,1.000000,0.500000,7.682349,7.682349,0.340931,1,0.000050
0.213000,1.000000,1.000000,0.500000,7.608452,7.608452,0.337852,1,0.000050
0.213050,1.000000,1.000000,0.500000,7.527046,7.527046,0.334460,1,0.000050
0.213100,1.000000,1.000000,0.500000,7.438212,7.438212,0.330759,1,0.000050
0.213150,1.000000,1.000000,0.500000,7.342037,7.342037,0.326752,1,0.000050
0.213200,1.000000,1.000000,0.500000,7.238616,7.238616,0.322442,1,0.000050
0.213250,1.000000,1.000000,0.500000,7.128052,7.128052,0.317836,1,0.000050
0.213300,1.000000,1.000000,0.500000,7.010453,7.010453,0.312936,1,0.000050
0.213350,1.000000,1.000000,0.500000,6.885936,6.885936,0.307747,1,0.000050
0.213400,1.000000,1.000000,0.500000,6.754623,6.754623,0.302276,1,0.000050
0.213450,1.000000,1.000000,0.500000,6.616645,6.616645,0.296527,1,0.000050
0.213500,1.000000,1.000000,0.500000,6.472136,6.472136,0.290506,1,0.000050
0.213550,1.000000,1.000000,0.500000,6.321240,6.321240,0.284218,1,0.000050
0.213600,1.000000,1.000000,0.500000,6.164106,6.164106,0.277671,1,0.000050
0.213650,1.000000,1.000000,0.500000,6.000889,6.000889,0.270870,1,0.000050
0.213700,1.000000,1.000000,0.500000,5.831749,5.831749,0.263823,1,0.000050
0.213750,1.000000,1.000000,0.500000,5.656854,5.656854,0.256536,1,0.000050
0.213800,1.000000,1.000000,0.500000,5.476377,5.476377,0.249016,1,0.000050
0.213850,1.000000,1.000000,0.500000,5.290495,5.290495,0.241271,1,0.000050
0.213900,1.000000,1.000000,0.500000,5.099392,5.099392,0.233308,1,0.000050
0.213950,1.000000,1.000000,0.500000,4.903256,4.903256,0.225136,1,0.000050
0.214000,1.000000,1.000000,0.500000,4.702282,4.702282,0.216762,1,0.000050
0.214050,1.000000,1.000000,0.500000,4.496667,4.496667,0.208194,1,0.000050
0.214100,1.000000,1.000000,0.500000,4.286614,4.286614,0.199442,1,0.000050
0.214150,1.000000,1.000000,0.500000,4.072331,4.072331,0.190514,1,0.000050
0.214200,1.000000,1.000000,0.500000,3.854029,3.854029,0.181418,1,0.000050
0.214250,1.000000,1.000000,0.500000,3.631924,3.631924,0.172163,1,0.000050
0.214300,1.000000,1.000000,0.500000,3.406234,3.406234,0.162760,1,0.000050
0.214350,1.000000,1.000000,0.500000,3.177183,3.177183,0.153216,1,0.000050
0.214400,1.000000,1.000000,0.500000,2.944996,2.944996,0.143542,1,0.000050
0.214450,1.000000,1.000000,0.500000,2.709903,2.709903,0.133746,1,0.000050
0.214500,1.000000,1.000000,0.500000,2.472136,2.472136,0.123839,1,0.000050
0.214550,1.000000,1.000000,0.500000,2.231929,2.231929,0.113830,1,0.000050
0.214600,1.000000,1.000000,0.500000,1.989519,1.989519,0.103730,1,0.000050
0.214650,1.000000,1.000000,0.500000,1.745146,1.745146,0.093548,1,0.000050
0.214700,1.000000,1.000000,0.500000,1.499051,1.499051,0.083294,1,0.000050
0.214750,1.000000,1.000000,0.500000,1.251476,1.251476,0.072978,1,0.000050
0.214800,1.000000,1.000000,0.500000,1.002666,1.002666,0.062611,1,0.000050
0.214850,1.000000,1.000000,0.500000,0.752867,0.752867,0.052203,1,0.000050
0.214900,1.000000,1.000000,0.500000,0.502324,0.502324,0.041764,1,0.000050
0.214950,1.000000,1.000000,0.500000,0.251286,0.251286,0.031304,1,0.000050
0.215000,1.000000,1.000000,0.500000,0.000000,0.000000,0.020833,1,0.000050
0.215050,1.000000,1.000000,0.500000,-0.251286,-0.251286,0.010363,1,0.000050
0.215100,1.000000,1.000000,0.500000,-0.502324,-0.502324,-0.000097,1,0.000050
0.215150,1.000000,1.000000,0.500000,-0.752867,-0.752867,-0.010536,1,0.000050
0.215200,1.000000,1.000000,0.500000,-1.002666,-1.002666,-0.020944,1,0.000050
0.215250,1.000000,1.000000,0.500000,-1.251476,-1.251476,-0.031311,1,0.000050
0.215300,1.000000,1.000000,0.500000,-1.499051,-1.499051,-0.041627,1,0.000050
0.215350,1.000000,1.000000,0.500000,-1.745146,-1.745146,-0.051881,1,0.000050
0.215400,1.000000,1.000000,0.500000,-1.989519,-1.989519,-0.062063,1,0.000050
0.215450,1.000000,1.000000,0.500000,-2.231929,-2.231929,-0.072164,1,0.000050
0.215500,1.000000,1.000000,0.500000,-2.472136,-2.472136,-0.082172,1,0.000050
0.215550,1.000000,1.000000,0.500000,-2.709903,-2.709903,-0.092079,1,0.000050
0.215600,1.000000,1.000000,0.500000,-2.944996,-2.944996,-0.101875,1,0.000050
0.215650,1.000000,1.000000,0.500000,-3.177183,-3.177183,-0.111549,1,0.000050
0.215700,1.000000,1.000000,0.500000,-3.406234,-3.406234,-0.121093,1,0.000050
0.215750,1.000000,1.000000,0.500000,-3.631924,-3.631924,-0.130497,1,0.000050
0.215800,1.000000,1.000000,0.500000,-3.854029,-3.854029,-0.139751,1,0.000050
0.215850,1.000000,1.000000,0.500000,-4.072331,-4.072331,-0.148847,1,0.000050
0.215900,1.000000,1.000000,0.500000,-4.286614,-4.286614,-0.157776,1,0.000050
0.215950,1.000000,1.000000,0.500000,-4.496667,-4.496667,-0.166528,1,0.000050
0.216000,1.000000,1.000000,0.500000,-4.702282,-4.702282,-0.175095,1,0.000050
0.216050,1.000000,1.000000,0.500000,-4.903256,-4.903256,-0.183469,1,0.000050
0.216100,1.000000,1.000000,0.500000,-5.099392,-5.099392,-0.191641,1,0.000050
0.216150,1.000000,1.000000,0.500000,-5.290495,-5.290495,-0.199604,1,0.000050
0.216200,1.000000,1.000000,0.500000,-5.476377,-5.476377,-0.207349,1,0.000050
0.216250,1.000000,1.000000,0.500000,-5.656854,-5.656854,-0.214869,1,0.000050
0.216300,1.000000,1.000000,0.500000,-5.831749,-5.831749,-0.222156,1,0.000050
0.216350,1.000000,1.000000,0.500000,-6.000889,-6.000889,-0.229204,1,0.000050
0.216400,1.000000,1.000000,0.500000,-6.164106,-6.164106,-0.236004,1,0.000050
0.216450,1.000000,1.000000,0.500000,-6.321240,-6.321240,-0.242552,1,0.000050
0.216500,1.000000,1.000000,0.500000,-6.472136,-6.472136,-0.248839,1,0.000050
0.216550,1.000000,1.000000,0.500000,-6.616645,-6.616645,-0.254860,1,0.000050
0.216600,1.000000,1.000000,0.500000,-6.754623,-6.754623,-0.260609,1,0.000050
0.216650,1.000000,1.000000,0.500000,-6.885936,-6.885936,-0.266081,1,0.000050
0.216700,1.000000,1.000000,0.500000,-7.010453,-7.010453,-0.271269,1,0.000050
0.216750,1.000000,1.000000,0.500000,-7.128052,-7.128052,-0.276169,1,0.000050
0.216800,1.000000,1.000000,0.500000,-7.238616,-7.238616,-0.280776,1,0.000050
0.216850,1.000000,1.000000,0.500000,-7.342037,-7.342037,-0.285085,1,0.000050
0.216900,1.000000,1.000000,0.500000,-7.438212,-7.438212,-0.289092,1,0.000050
0.216950,1.000000,1.000000,0.500000,-7.527046,-7.527046,-0.292794,1,0.000050
0.217000,1.000000,1.000000,0.500000,-7.608452,-7.608452,-0.296186,1,0.000050
0.217050,1.000000,1.000000,0.500000,-7.682349,-7.682349,-0.299265,1,0.000050
0.217100,1.000000,1.000000,0.500000,-7.748665,-7.748665,-0.302028,1,0.000050
0.217150,1.000000,1.000000,0.500000,-7.807334,-7.807334,-0.304472,1,0.000050
0.217200,1.000000,1.000000,0.500000,-7.858298,-7.858298,-0.306596,1,0.000050
0.217250,1.000000,1.000000,0.500000,-7.901507,-7.901507,-0.308396,1,0.000050
0.217300,1.000000,1.000000,0.500000,-7.936918,-7.936918,-0.309872,1,0.000050
0.217350,1.000000,1.000000,0.500000,-7.964496,-7.964496,-0.311021,1,0.000050
0.217400,1.000000,1.000000,0.500000,-7.984214,-7.984214,-0.311842,1,0.000050
0.217450,1.000000,1.000000,0.500000,-7.996052,-7.996052,-0.312336,1,0.000050
0.217500,1.000000,1.000000,0.500000,-8.000000,-8.000000,-0.312500,1,0.000050
0.217550,1.000000,1.000000,0.500000,-7.996052,-7.996052,-0.312336,1,0.000050
0.217600,1.000000,1.000000,0.500000,-7.984214,-7.984214,-0.311842,1,0.000050
0.217650,1.000000,1.000000,0.500000,-7.964496,-7.964496,-0.311021,1,0.000050
0.217700,1.000000,1.000000,0.500000,-7.936918,-7.936918,-0.309872,1,0.000050
0.217750,1.000000,1.000000,0.500000,-7.901507,-7.901507,-0.308396,1,0.000050
0.217800,1.000000,1.000000,0.500000,-7.858298,-7.858298,-0.306596,1,0.000050
0.217850,1.000000,1.000000,0.500000,-7.807334,-7.807334,-0.304472,1,0.000050
0.217900,1.000000,1.000000,0.500000,-7.748665,-7.748665,-0.302028,1,0.000050
0.217950,1.000000,1.000000,0.500000,-7.682349,-7.682349,-0.299265,1,0.000050
0.218000,1.000000,1.000000,0.500000,-7.608452,-7.608452,-0.296186,1,0.000050
0.218050,1.000000,1.000000,0.500000,-7.527046,-7.527046,-0.292794,1,0.000050
0.218100,1.000000,1.000000,0.500000,-7.438212,-7.438212,-0.289092,1,0.000050
0.218150,1.000000,1.000000,0.500000,-7.342037,-7.342037,-0.285085,1,0.000050
0.218200,1.000000,1.000000,0.500000,-7.238616,-7.238616,-0.280776,1,0.000050
0.218250,1.000000,1.000000,0.500000,-7.128052,-7.128052,-0.276169,1,0.000050
0.218300,1.000000,1.000000,0.500000,-7.010453,-7.010453,-0.271269,1,0.000050
0.218350,1.000000,1.000000,0.500000,-6.885936,-6.885936,-0.266081,1,0.000050
0.218400,1.000000,1.000000,0.500000,-6.754623,-6.754623,-0.260609,1,0.000050
0.218450,1.000000,1.000000,0.500000,-6.616645,-6.616645,-0.254860,1,0.000050
0.218500,1.000000,1.000000,0.500000,-6.472136,-6.472136,-0.248839,1,0.000050
0.218550,1.000000,1.000000,0.500000,-6.321240,-6.321240,-0.242552,1,0.000050
0.218600,1.000000,1.000000,0.500000,-6.164106,-6.164106,-0.236004,1,0.000050
0.218650,1.000000,1.000000,0.500000,-6.000889,-6.000889,-0.229204,1,0.000050
0.218700,1.000000,1.000000,0.500000,-5.831749,-5.831749,-0.222156,1,0.000050
0.218750,1.000000,1.000000,0.500000,-5.656854,-5.656854,-0.214869,1,0.000050
0.218800,1.000000,1.000000,0.500000,-5.476377,-5.476377,-0.207349,1,0.000050
0.218850,1.000000,1.000000,0.500000,-5.290495,-5.290495,-0.199604,1,0.000050
0.218900,1.000000,1.000000,0.500000,-5.099392,-5.099392,-0.191641,1,0.000050
0.218950,1.000000,1.000000,0.500000,-4.903256,-4.903256,-0.183469,1,0.000050
0.219000,1.000000,1.000000,0.500000,-4.702282,-4.702282,-0.175095,1,0.000050
0.219050,1.000000,1.000000,0.500000,-4.496667,-4.496667,-0.166528,1,0.000050
0.219100,1.000000,1.000000,0.500000,-4.286614,-4.286614,-0.157776,1,0.000050
0.219150,1.000000,1.000000,0.500000,-4.072331,-4.072331,-0.148847,1,0.000050
0.219200,1.000000,1.000000,0.500000,-3.854029,-3.854029,-0.139751,1,0.000050
0.219250,1.000000,1.000000,0.500000,-3.631924,-3.631924,-0.130497,1,0.000050
0.219300,1.000000,1.000000,0.500000,-3.406234,-3.406234,-0.121093,1,0.000050
0.219350,1.000000,1.000000,0.500000,-3.177183,-3.177183,-0.111549,1,0.000050
0.219400,1.000000,1.000000,0.500000,-2.944996,-2.944996,-0.101875,1,0.000050
0.219450,1.000000,1.000000,0.500000,-2.709903,-2.709903,-0.092079,1,0.000050
0.219500,1.000000,1.000000,0.500000,-2.472136,-2.472136,-0.082172,1,0.000050
0.219550,1.000000,1.000000,0.500000,-2.231929,-2.231929,-0.072164,1,0.000050
0.219600,1.000000,1.000000,0.500000,-1.989519,-1.989519,-0.062063,1,0.000050
0.219650,1.000000,1.000000,0.500000,-1.745146,-1.745146,-0.051881,1,0.000050
0.219700,1.000000,1.000000,0.500000,-1.499051,-1.499051,-0.041627,1,0.000050
0.219750,1.000000,1.000000,0.500000,-1.251476,-1.251476,-0.031311,1,0.000050
0.219800,1.000000,1.000000,0.500000,-1.002666,-1.002666,-0.020944,1,0.000050
0.219850,1.000000,1.000000,0.500000,-0.752867,-0.752867,-0.010536,1,0.000050
0.219900,1.000000,1.000000,0.500000,-0.502324,-0.502324,-0.000097,1,0.000050
0.219950,1.000000,1.000000,0.500000,-0.251286,-0.251286,0.010363,1,0.000050
0.220000,1.000000,1.000000,0.500000,0.000000,0.000000,0.020833,1,0.000050
0.220050,1.000000,1.000000,0.500000,0.251286,0.251286,0.031304,1,0.000050
0.220100,1.000000,1.000000,0.500000,0.502324,0.502324,0.041764,1,0.000050
0.220150,1.000000,1.000000,0.500000,0.752867,0.752867,0.052203,1,0.000050
0.220200,1.000000,1.000000,0.500000,1.002666,1.002666,0.062611,1,0.000050
0.220250,1.000000,1.000000,0.500000,1.251476,1.251476,0.072978,1,0.000050
0.220300,1.000000,1.000000,0.500000,1.499051,1.499051,0.083294,1,0.000050
0.220350,1.000000,1.000000,0.500000,1.745146,1.745146,0.093548,1,0.000050
0.220400,1.000000,1.000000,0.500000,1.989519,1.989519,0.103730,1,0.000050
0.220450,1.000000,1.000000,0.500000,2.231929,2.231929,0.113830,1,0.000050
0.220500,1.000000,1.000000,0.500000,2.472136,2.472136,0.123839,1,0.000050
0.220550,1.000000,1.000000,0.500000,2.709903,2.709903,0.133746,1,0.000050
0.220600,1.000000,1.000000,0.500000,2.944996,2.944996,0.143542,1,0.000050
0.220650,1.000000,1.000000,0.500000,3.177183,3.177183,0.153216,1,0.000050
0.220700,1.000000,1.000000,0.500000,3.406234,3.406234,0.162760,1,0.000050
0.220750,1.000000,1.000000,0.500000,3.631924,3.631924,0.172163,1,0.000050
0.220800,1.000000,1.000000,0.500000,3.854029,3.854029,0.181418,1,0.000050
0.220850,1.000000,1.000000,0.500000,4.072331,4.072331,0.190514,1,0.000050
0.220900,1.000000,1.000000,0.500000,4.286614,4.286614,0.199442,1,0.000050
0.220950,1.000000,1.000000,0.500000,4.496667,4.496667,0.208194,1,0.000050
0.221000,1.000000,1.000000,0.500000,4.702282,4.702282,0.216762,1,0.000050
0.221050,1.000000,1.000000,0.500000,4.903256,4.903256,0.225136,1,0.000050
0.221100,1.000000,1.000000,0.500000,5.099392,5.099392,0.233308,1,0.000050
0.221150,1.000000,1.000000,0.500000,5.290495,5.290495,0.241271,1,0.000050
0.221200,1.000000,1.000000,0.500000,5.476377,5.476377,0.249016,1,0.000050
0.221250,1.000000,1.000000,0.500000,5.656854,5.656854,0.256536,1,0.000050
0.221300,1.000000,1.000000,0.500000,5.831749,5.831749,0.263823,1,0.000050
0.221350,1.000000,1.000000,0.500000,6.000889,6.000889,0.270870,1,0.000050
0.221400,1.000000,1.000000,0.500000,6.164106,6.164106,0.277671,1,0.000050
0.221450,1.000000,1.000000,0.500000,6.321240,6.321240,0.284218,1,0.000050
0.221500,1.000000,1.000000,0.500000,6.472136,6.472136,0.290506,1,0.000050
0.221550,1.000000,1.000000,0.500000,6.616645,6.616645,0.296527,1,0.000050
0.221600,1.000000,1.000000,0.500000,6.754623,6.754623,0.302276,1,0.000050
0.221650,1.000000,1.000000,0.500000,6.885936,6.885936,0.307747,1,0.000050
0.221700,1.000000,1.000000,0.500000,7.010453,7.010453,0.312936,1,0.000050
0.221750,1.000000,1.000000,0.500000,7.128052,7.128052,0.317836,1,0.000050
0.221800,1.000000,1.000000,0.500000,7.238616,7.238616,0.322442,1,0.000050
0.221850,1.000000,1.000000,0.500000,7.342037,7.342037,0.326752,1,0.000050
0.221900,1.000000,1.000000,0.500000,7.438212,7.438212,0.330759,1,0.000050
0.221950,1.000000,1.000000,0.500000,7.527046,7.527046,0.334460,1,0.000050
0.222000,1.000000,1.000000,0.500000,7.608452,7.608452,0.337852,1,0.000050
0.222050,1.000000,1.000000,0.500000,7.682349,7.682349,0.340931,1,0.000050
0.222100,1.000000,1.000000,0.500000,7.748665,7.748665,0.343694,1,0.000050
0.222150,1.000000,1.000000,0.500000,7.807334,7.807334,0.346139,1,0.000050
0.222200,1.000000,1.000000,0.500000,7.858298,7.858298,0.348262,1,0.000050
0.222250,1.000000,1.000000,0.500000,7.901507,7.901507,0.350063,1,0.000050
0.222300,1.000000,1.000000,0.500000,7.936918,7.936918,0.351538,1,0.000050
0.222350,1.000000,1.000000,0.500000,7.964496,7.964496,0.352687,1,0.000050
0.222400,1.000000,1.000000,0.500000,7.984214,7.984214,0.353509,1,0.000050
0.222450,1.000000,1.000000,0.500000,7.996052,7.996052,0.354002,1,0.000050
0.222500,1.000000,1.000000,0.500000,8.000000,8.000000,0.354167,1,0.000050
0.222550,1.000000,1.000000,0.500000,7.996052,7.996052,0.354002,1,0.000050
0.222600,1.000000,1.000000,0.500000,7.984214,7.984214,0.353509,1,0.000050
0.222650,1.000000,1.000000,0.500000,7.964496,7.964496,0.352687,1,0.000050
0.222700,1.000000,1.000000,0.500000,7.936918,7.936918,0.351538,1,0.000050
0.222750,1.000000,1.000000,0.500000,7.901507,7.901507,0.350063,1,0.000050
0.222800,1.000000,1.000000,0.500000,7.858298,7.858298,0.348262,1,0.000050
0.222850,1.000000,1.000000,0.500000,7.807334,7.807334,0.346139,1,0.000050
0.222900,1.000000,1.000000,0.500000,7.748665,7.748665,0.343694,1,0.000050
0.222950,1.000000,1.000000,0.500000,7.682349,7.682349,0.340931,1,0.000050
0.223000,1.000000,1.000000,0.500000,7.608452,7.608452,0.337852,1,0.000050
0.223050,1.000000,1.000000,0.500000,7.527046,7.527046,0.334460,1,0.000050
0.223100,1.000000,1.000000,0.500000,7.438212,7.438212,0.330759,1,0.000050
0.223150,1.000000,1.000000,0.500000,7.342037,7.342037,0.326752,1,0.000050
0.223200,1.000000,1.000000,0.500000,7.238616,7.238616,0.322442,1,0.000050
0.223250,1.000000,1.000000,0.500000,7.128052,7.128052,0.317836,1,0.000050
0.223300,1.000000,1.000000,0.500000,7.010453,7.010453,0.312936,1,0.000050
0.223350,1.000000,1.000000,0.500000,6.885936,6.885936,0.307747,1,0.000050
0.223400,1.000000,1.000000,0.500000,6.754623,6.754623,0.302276,1,0.000050
0.223450,1.000000,1.000000,0.500000,6.616645,6.616645,0.296527,1,0.000050
0.223500,1.000000,1.000000,0.500000,6.472136,6.472136,0.290506,1,0.000050
0.223550,1.000000,1.000000,0.500000,6.321240,6.321240,0.284218,1,0.000050
0.223600,1.000000,1.000000,0.500000,6.164106,6.164106,0.277671,1,0.000050
0.223650,1.000000,1.000000,0.500000,6.000889,6.000889,0.270870,1,0.000050
0.223700,1.000000,1.000000,0.500000,5.831749,5.831749,0.263823,1,0.000050
0.223750,1.000000,1.000000,0.500000,5.656854,5.656854,0.256536,1,0.000050
0.223800,1.000000,1.000000,0.500000,5.476377,5.476377,0.249016,1,0.000050
0.223850,1.000000,1.000000,0.500000,5.290495,5.290495,0.241271,1,0.000050
0.223900,1.000000,1.000000,0.500000,5.099392,5.099392,0.233308,1,0.000050
0.223950,1.000000,1.000000,0.500000,4.903256,4.903256,0.225136,1,0.000050
0.224000,1.000000,1.000000,0.500000,4.702282,4.702282,0.216762,1,0.000050
0.224050,1.000000,1.000000,0.500000,4.496667,4.496667,0.208194,1,0.000050
0.224100,1.000000,1.000000,0.500000,4.286614,4.286614,0.199442,1,0.000050
0.224150,1.000000,1.000000,0.500000,4.072331,4.072331,0.190514,1,0.000050
0.224200,1.000000,1.000000,0.500000,3.854029,3.854029,0.181418,1,0.000050
0.224250,1.000000,1.000000,0.500000,3.631924,3.631924,0.172163,1,0.000050
0.224300,1.000000,1.000000,0.500000,3.406234,3.406234,0.162760,1,0.000050
0.224350,1.000000,1.000000,0.500000,3.177183,3.177183,0.153216,1,0.000050
0.224400,1.000000,1.000000,0.500000,2.944996,2.944996,0.143542,1,0.000050
0.224450,1.000000,1.000000,0.500000,2.709903,2.709903,0.133746,1,0.000050
0.224500,1.000000,1.000000,0.500000,2.472136,2.472136,0.123839,1,0.000050
0.224550,1.000000,1.000000,0.500000,2.231929,2.231929,0.113830,1,0.000050
0.224600,1.000000,1.000000,0.500000,1.989519,1.989519,0.103730,1,0.000050
0.224650,1.000000,1.000000,0.500000,1.745146,1.745146,0.093548,1,0.000050
0.224700,1.000000,1.000000,0.500000,1.499051,1.499051,0.083294,1,0.000050
0.224750,1.000000,1.000000,0.500000,1.251476,1.251476,0.072978,1,0.000050
0.224800,1.000000,1.000000,0.500000,1.002666,1.002666,0.062611,1,0.000050
0.224850,1.000000,1.000000,0.500000,0.752867,0.752867,0.052203,1,0.000050
0.224900,1.000000,1.000000,0.500000,0.502324,0.502324,0.041764,1,0.000050
0.224950,1.000000,1.000000,0.500000,0.251286,0.251286,0.031304,1,0.000050
0.225000,1.000000,1.000000,0.500000,0.000000,0.000000,0.020833,1,0.000050
0.225050,1.000000,1.000000,0.500000,-0.251286,-0.251286,0.010363,1,0.000050
0.225100,1.000000,1.000000,0.500000,-0.502324,-0.502324,-0.000097,1,0.000050
0.225150,1.000000,1.000000,0.500000,-0.752867,-0.752867,-0.010536,1,0.000050
0.225200,1.000000,1.000000,0.500000,-1.002666,-1.002666,-0.020944,1,0.000050
0.225250,1.000000,1.000000,0.500000,-1.251476,-1.251476,-0.031311,1,0.000050
0.225300,1.000000,1.000000,0.500000,-1.499051,-1.499051,-0.041627,1,0.000050
0.225350,1.000000,1.000000,0.500000,-1.745146,-1.745146,-0.051881,1,0.000050
0.225400,1.000000,1.000000,0.500000,-1.989519,-1.989519,-0.062063,1,0.000050
0.225450,1.000000,1.000000,0.500000,-2.231929,-2.231929,-0.072164,1,0.000050
0.225500,1.000000,1.000000,0.500000,-2.472136,-2.472136,-0.082172,1,0.000050
0.225550,1.000000,1.000000,0.500000,-2.709903,-2.709903,-0.092079,1,0.000050
0.225600,1.000000,1.000000,0.500000,-2.944996,-2.944996,-0.101875,1,0.000050
0.225650,1.000000,1.000000,0.500000,-3.177183,-3.177183,-0.111549,1,0.000050
0.225700,1.000000,1.000000,0.500000,-3.406234,-3.406234,-0.121093,1,0.000050
0.225750,1.000000,1.000000,0.500000,-3.631924,-3.631924,-0.130497,1,0.000050
0.225800,1.000000,1.000000,0.500000,-3.854029,-3.854029,-0.139751,1,0.000050
0.225850,1.000000,1.000000,0.500000,-4.072331,-4.072331,-0.148847,1,0.000050
0.225900,1.000000,1.000000,0.500000,-4.286614,-4.286614,-0.157776,1,0.000050
0.225950,1.000000,1.000000,0.500000,-4.496667,-4.496667,-0.166528,1,0.000050
0.226000,1.000000,1.000000,0.500000,-4.702282,-4.702282,-0.175095,1,0.000050
0.226050,1.000000,1.000000,0.500000,-4.903256,-4.903256,-0.183469,1,0.000050
0.226100,1.000000,1.000000,0.500000,-5.099392,-5.099392,-0.191641,1,0.000050
0.226150,1.000000,1.000000,0.500000,-5.290495,-5.290495,-0.199604,1,0.000050
0.226200,1.000000,1.000000,0.500000,-5.476377,-5.476377,-0.207349,1,0.000050
0.226250,1.000000,1.000000,0.500000,-5.656854,-5.656854,-0.214869,1,0.000050
0.226300,1.000000,1.000000,0.500000,-5.831749,-5.831749,-0.222156,1,0.000050
0.226350,1.000000,1.000000,0.500000,-6.000889,-6.000889,-0.229204,1,0.000050
0.226400,1.000000,1.000000,0.500000,-6.164106,-6.164106,-0.236004,1,0.000050
0.226450,1.000000,1.000000,0.500000,-6.321240,-6.321240,-0.242552,1,0.000050
0.226500,1.000000,1.000000,0.500000,-6.472136,-6.472136,-0.248839,1,0.000050
0.226550,1.000000,1.000000,0.500000,-6.616645,-6.616645,-0.254860,1,0.000050
0.226600,1.000000,1.000000,0.500000,-6.754623,-6.754623,-0.260609,1,0.000050
0.226650,1.000000,1.000000,0.500000,-6.885936,-6.885936,-0.266081,1,0.000050
