time_s,reference_a,current_a,u_i,u1,duty,feedforward
0.200800,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.201000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.201200,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.201400,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.201600,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.201800,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.202000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.202200,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.202400,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.202600,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.202800,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.203000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.203200,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.203400,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.203600,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.203800,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.204000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.204200,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.204400,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.204600,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.204800,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.205000,1.000000,1.000000,0.500000,-0.000000,0.020833,1
0.205200,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.205400,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.205600,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.205800,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.206000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.206200,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.206400,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.206600,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.206800,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.207000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.207200,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.207400,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.207600,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.207800,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.208000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.208200,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.208400,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.208600,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.208800,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.209000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.209200,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.209400,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.209600,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.209800,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.210000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.210200,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.210400,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.210600,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.210800,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.211000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.211200,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.211400,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.211600,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.211800,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.212000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.212200,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.212400,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.212600,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.212800,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.213000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.213200,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.213400,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.213600,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.213800,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.214000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.214200,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.214400,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.214600,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.214800,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.215000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.215200,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.215400,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.215600,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.215800,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.216000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.216200,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.216400,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.216600,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.216800,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.217000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.217200,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.217400,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.217600,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.217800,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.218000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.218200,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.218400,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.218600,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.218800,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.219000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.219200,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.219400,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.219600,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.219800,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.220000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.220200,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.220400,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.220600,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.220800,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.221000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.221200,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.221400,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.221600,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.221800,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.222000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.222200,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.222400,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.222600,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.222800,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.223000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.223200,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.223400,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.223600,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.223800,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.224000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.224200,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.224400,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.224600,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.224800,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.225000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.225200,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.225400,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.225600,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.225800,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.226000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.226200,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.226400,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.226600,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.226800,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.227000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.227200,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.227400,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.227600,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.227800,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.228000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.228200,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.228400,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.228600,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.228800,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.229000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.229200,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.229400,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.229600,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.229800,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.230000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.230200,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.230400,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.230600,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.230800,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.231000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.231200,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.231400,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.231600,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.231800,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.232000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.232200,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.232400,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.232600,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.232800,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.233000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.233200,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.233400,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.233600,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.233800,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.234000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.234200,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.234400,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.234600,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.234800,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.235000,1.000000,1.000000,0.500000,-0.000000,0.020833,1
0.235200,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.235400,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.235600,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.235800,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.236000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.236200,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.236400,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.236600,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.236800,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.237000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.237200,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.237400,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.237600,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.237800,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.238000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.238200,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.238400,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.238600,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.238800,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.239000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.239200,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.239400,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.239600,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.239800,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.240000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.240200,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.240400,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.240600,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.240800,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.241000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.241200,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.241400,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.241600,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.241800,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.242000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.242200,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.242400,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.242600,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.242800,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.243000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.243200,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.243400,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.243600,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.243800,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.244000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.244200,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.244400,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.244600,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.244800,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.245000,1.000000,1.000000,0.500000,-0.000000,0.020833,1
0.245200,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.245400,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.245600,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.245800,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.246000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.246200,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.246400,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.246600,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.246800,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.247000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.247200,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.247400,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.247600,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.247800,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.248000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.248200,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.248400,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.248600,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.248800,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.249000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.249200,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.249400,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.249600,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.249800,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.250000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.250200,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.250400,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.250600,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.250800,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.251000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.251200,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.251400,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.251600,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.251800,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.252000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.252200,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.252400,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.252600,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.252800,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.253000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.253200,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.253400,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.253600,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.253800,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.254000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.254200,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.254400,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.254600,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.254800,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.255000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.255200,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.255400,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.255600,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.255800,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.256000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.256200,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.256400,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.256600,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.256800,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.257000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.257200,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.257400,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.257600,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.257800,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.258000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.258200,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.258400,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.258600,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.258800,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.259000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.259200,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.259400,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.259600,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.259800,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.260000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.260200,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.260400,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.260600,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.260800,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.261000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.261200,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.261400,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.261600,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.261800,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.262000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.262200,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.262400,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.262600,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.262800,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.263000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.263200,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.263400,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.263600,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.263800,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.264000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.264200,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.264400,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.264600,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.264800,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.265000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.265200,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.265400,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.265600,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.265800,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.266000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.266200,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.266400,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.266600,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.266800,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.267000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.267200,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.267400,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.267600,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.267800,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.268000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.268200,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.268400,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.268600,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.268800,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.269000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.269200,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.269400,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.269600,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.269800,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.270000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.270200,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.270400,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.270600,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.270800,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.271000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.271200,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.271400,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.271600,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.271800,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.272000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.272200,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.272400,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.272600,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.272800,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.273000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.273200,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.273400,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.273600,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.273800,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.274000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.274200,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.274400,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.274600,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.274800,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.275000,1.000000,1.000000,0.500000,-0.000000,0.020833,1
0.275200,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.275400,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.275600,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.275800,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.276000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.276200,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.276400,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.276600,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.276800,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.277000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.277200,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.277400,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.277600,1.000000,1.000000,0.500000,-7.984214,-0.311842,1
0.277800,1.000000,1.000000,0.500000,-7.858298,-0.306596,1
0.278000,1.000000,1.000000,0.500000,-7.608452,-0.296186,1
0.278200,1.000000,1.000000,0.500000,-7.238616,-0.280776,1
0.278400,1.000000,1.000000,0.500000,-6.754623,-0.260609,1
0.278600,1.000000,1.000000,0.500000,-6.164106,-0.236004,1
0.278800,1.000000,1.000000,0.500000,-5.476377,-0.207349,1
0.279000,1.000000,1.000000,0.500000,-4.702282,-0.175095,1
0.279200,1.000000,1.000000,0.500000,-3.854029,-0.139751,1
0.279400,1.000000,1.000000,0.500000,-2.944996,-0.101875,1
0.279600,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
0.279800,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.280000,1.000000,1.000000,0.500000,0.000000,0.020833,1
0.280200,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.280400,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.280600,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.280800,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.281000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.281200,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.281400,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.281600,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.281800,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.282000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.282200,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.282400,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.282600,1.000000,1.000000,0.500000,7.984214,0.353509,1
0.282800,1.000000,1.000000,0.500000,7.858298,0.348262,1
0.283000,1.000000,1.000000,0.500000,7.608452,0.337852,1
0.283200,1.000000,1.000000,0.500000,7.238616,0.322442,1
0.283400,1.000000,1.000000,0.500000,6.754623,0.302276,1
0.283600,1.000000,1.000000,0.500000,6.164106,0.277671,1
0.283800,1.000000,1.000000,0.500000,5.476377,0.249016,1
0.284000,1.000000,1.000000,0.500000,4.702282,0.216762,1
0.284200,1.000000,1.000000,0.500000,3.854029,0.181418,1
0.284400,1.000000,1.000000,0.500000,2.944996,0.143542,1
0.284600,1.000000,1.000000,0.500000,1.989519,0.103730,1
0.284800,1.000000,1.000000,0.500000,1.002666,0.062611,1
0.285000,1.000000,1.000000,0.500000,-0.000000,0.020833,1
0.285200,1.000000,1.000000,0.500000,-1.002666,-0.020944,1
0.285400,1.000000,1.000000,0.500000,-1.989519,-0.062063,1
