time_s,reference_a,current_a,u_i,u1,duty,feedforward
0.164200,1.000000,-1.070043,5.847440,3.854029,0.243643,0
0.164400,1.000000,-0.771247,5.397940,2.944996,0.224914,0
0.164600,1.000000,-0.444517,4.871197,1.989519,0.202967,0
0.164800,1.000000,-0.095006,4.275517,1.002666,0.178147,0
0.165000,1.000000,0.271774,3.620295,0.000000,0.150846,0
0.165200,1.000000,0.650038,2.915865,-1.002666,0.121494,0
0.165400,1.000000,1.033822,2.173335,-1.989519,0.090556,0
0.165600,1.000000,1.417072,1.404415,-2.944996,0.058517,0
0.165800,1.000000,1.793744,0.621232,-3.854029,0.025885,0
0.166000,1.000000,2.157899,-0.163863,-4.702282,-0.006828,0
0.166200,1.000000,2.503793,-0.938488,-5.476377,-0.039104,0
0.166400,1.000000,2.825971,-1.690428,-6.164106,-0.070434,0
0.166600,1.000000,3.119353,-2.407823,-6.754623,-0.100326,0
0.166800,1.000000,3.379311,-3.079360,-7.238616,-0.128307,0
0.167000,1.000000,3.601746,-3.694448,-7.608452,-0.153935,0
0.167200,1.000000,3.783149,-4.243388,-7.858298,-0.176808,0
0.167400,1.000000,3.920661,-4.717521,-7.984214,-0.196563,0
0.167600,1.000000,4.012112,-5.109371,-7.984214,-0.212890,0
0.167800,1.000000,4.056061,-5.412758,-7.858298,-0.225532,0
0.168000,1.000000,4.051813,-5.622897,-7.608452,-0.234287,0
0.168200,1.000000,3.999437,-5.736475,-7.238616,-0.239020,0
0.168400,1.000000,3.899757,-5.751699,-6.754623,-0.239654,0
0.168600,1.000000,3.754347,-5.668331,-6.164106,-0.236180,0
0.168800,1.000000,3.565499,-5.487684,-5.476377,-0.228653,0
0.169000,1.000000,3.336191,-5.212608,-4.702282,-0.217192,0
0.169200,1.000000,3.070041,-4.847440,-3.854029,-0.201977,0
0.169400,1.000000,2.771244,-4.397941,-2.944996,-0.183248,0
0.169600,1.000000,2.444514,-3.871198,-1.989519,-0.161300,0
0.169800,1.000000,2.095003,-3.275518,-1.002666,-0.136480,0
0.170000,1.000000,1.728223,-2.620296,0.000000,-0.109179,0
0.170200,1.000000,1.349959,-1.915866,1.002666,-0.079828,0
0.170400,1.000000,0.966176,-1.173335,1.989519,-0.048889,0
0.170600,1.000000,0.582926,-0.404416,2.944996,-0.016851,0
0.170800,1.000000,0.206253,0.378767,3.854029,0.015782,0
0.171000,1.000000,-0.157901,1.163862,4.702282,0.048494,0
0.171200,1.000000,-0.503795,1.938488,5.476377,0.080770,0
0.171400,1.000000,-0.825973,2.690427,6.164106,0.112101,0
0.171600,1.000000,-1.119355,3.407822,6.754623,0.141993,0
0.171800,1.000000,-1.379313,4.079359,7.238616,0.169973,0
0.172000,1.000000,-1.601748,4.694448,7.608452,0.195602,0
0.172200,1.000000,-1.783151,5.243387,7.858298,0.218474,0
0.172400,1.000000,-1.920663,5.717521,7.984214,0.238230,0
0.172600,1.000000,-2.012114,6.109371,7.984214,0.254557,0
0.172800,1.000000,-2.056063,6.412758,7.858298,0.267198,0
0.173000,1.000000,-2.051815,6.622897,7.608452,0.275954,0
0.173200,1.000000,-1.999438,6.736474,7.238616,0.280686,0
0.173400,1.000000,-1.899759,6.751699,6.754623,0.281321,0
0.173600,1.000000,-1.754349,6.668330,6.164106,0.277847,0
0.173800,1.000000,-1.565501,6.487683,5.476377,0.270320,0
0.174000,1.000000,-1.336193,6.212607,4.702282,0.258859,0
0.174200,1.000000,-1.070042,5.847440,3.854029,0.243643,0
0.174400,1.000000,-0.771246,5.397940,2.944996,0.224914,0
0.174600,1.000000,-0.444516,4.871197,1.989519,0.202967,0
0.174800,1.000000,-0.095005,4.275517,1.002666,0.178147,0
0.175000,1.000000,0.271775,3.620296,-0.000000,0.150846,0
0.175200,1.000000,0.650039,2.915865,-1.002666,0.121494,0
0.175400,1.000000,1.033823,2.173335,-1.989519,0.090556,0
0.175600,1.000000,1.417073,1.404415,-2.944996,0.058517,0
0.175800,1.000000,1.793745,0.621232,-3.854029,0.025885,0
0.176000,1.000000,2.157900,-0.163863,-4.702282,-0.006828,0
0.176200,1.000000,2.503794,-0.938488,-5.476377,-0.039104,0
0.176400,1.000000,2.825972,-1.690428,-6.164106,-0.070434,0
0.176600,1.000000,3.119353,-2.407823,-6.754623,-0.100326,0
0.176800,1.000000,3.379311,-3.079360,-7.238616,-0.128307,0
0.177000,1.000000,3.601746,-3.694448,-7.608452,-0.153935,0
0.177200,1.000000,3.783150,-4.243388,-7.858298,-0.176808,0
0.177400,1.000000,3.920662,-4.717521,-7.984214,-0.196563,0
0.177600,1.000000,4.012113,-5.109371,-7.984214,-0.212890,0
0.177800,1.000000,4.056061,-5.412758,-7.858298,-0.225532,0
0.178000,1.000000,4.051814,-5.622897,-7.608452,-0.234287,0
0.178200,1.000000,3.999437,-5.736475,-7.238616,-0.239020,0
0.178400,1.000000,3.899758,-5.751699,-6.754623,-0.239654,0
0.178600,1.000000,3.754347,-5.668331,-6.164106,-0.236180,0
0.178800,1.000000,3.565499,-5.487684,-5.476377,-0.228653,0
0.179000,1.000000,3.336192,-5.212608,-4.702282,-0.217192,0
0.179200,1.000000,3.070041,-4.847440,-3.854029,-0.201977,0
0.179400,1.000000,2.771245,-4.397941,-2.944996,-0.183248,0
0.179600,1.000000,2.444515,-3.871197,-1.989519,-0.161300,0
0.179800,1.000000,2.095004,-3.275518,-1.002666,-0.136480,0
0.180000,1.000000,1.728224,-2.620296,0.000000,-0.109179,0
0.180200,1.000000,1.349960,-1.915865,1.002666,-0.079828,0
0.180400,1.000000,0.966176,-1.173335,1.989519,-0.048889,0
0.180600,1.000000,0.582926,-0.404415,2.944996,-0.016851,0
0.180800,1.000000,0.206254,0.378768,3.854029,0.015782,0
0.181000,1.000000,-0.157901,1.163862,4.702282,0.048494,0
0.181200,1.000000,-0.503795,1.938488,5.476377,0.080770,0
0.181400,1.000000,-0.825973,2.690427,6.164106,0.112101,0
0.181600,1.000000,-1.119354,3.407822,6.754623,0.141993,0
0.181800,1.000000,-1.379312,4.079359,7.238616,0.169973,0
0.182000,1.000000,-1.601747,4.694448,7.608452,0.195602,0
0.182200,1.000000,-1.783151,5.243387,7.858298,0.218474,0
0.182400,1.000000,-1.920663,5.717521,7.984214,0.238230,0
0.182600,1.000000,-2.012114,6.109371,7.984214,0.254557,0
0.182800,1.000000,-2.056062,6.412758,7.858298,0.267198,0
0.183000,1.000000,-2.051815,6.622897,7.608452,0.275954,0
0.183200,1.000000,-1.999438,6.736474,7.238616,0.280686,0
0.183400,1.000000,-1.899759,6.751699,6.754623,0.281321,0
0.183600,1.000000,-1.754348,6.668330,6.164106,0.277847,0
0.183800,1.000000,-1.565500,6.487683,5.476377,0.270320,0
0.184000,1.000000,-1.336193,6.212607,4.702282,0.258859,0
0.184200,1.000000,-1.070042,5.847440,3.854029,0.243643,0
0.184400,1.000000,-0.771245,5.397940,2.944996,0.224914,0
0.184600,1.000000,-0.444515,4.871197,1.989519,0.202967,0
0.184800,1.000000,-0.095004,4.275518,1.002666,0.178147,0
0.185000,1.000000,0.271775,3.620296,0.000000,0.150846,0
0.185200,1.000000,0.650040,2.915865,-1.002666,0.121494,0
0.185400,1.000000,1.033823,2.173335,-1.989519,0.090556,0
0.185600,1.000000,1.417073,1.404415,-2.944996,0.058517,0
0.185800,1.000000,1.793746,0.621232,-3.854029,0.025885,0
0.186000,1.000000,2.157900,-0.163863,-4.702282,-0.006828,0
0.186200,1.000000,2.503794,-0.938488,-5.476377,-0.039104,0
0.186400,1.000000,2.825972,-1.690427,-6.164106,-0.070434,0
0.186600,1.000000,3.119354,-2.407823,-6.754623,-0.100326,0
0.186800,1.000000,3.379312,-3.079360,-7.238616,-0.128307,0
0.187000,1.000000,3.601747,-3.694448,-7.608452,-0.153935,0
0.187200,1.000000,3.783150,-4.243388,-7.858298,-0.176808,0
0.187400,1.000000,3.920662,-4.717521,-7.984214,-0.196563,0
0.187600,1.000000,4.012113,-5.109371,-7.984214,-0.212890,0
0.187800,1.000000,4.056062,-5.412758,-7.858298,-0.225532,0
0.188000,1.000000,4.051814,-5.622897,-7.608452,-0.234287,0
0.188200,1.000000,3.999437,-5.736474,-7.238616,-0.239020,0
0.188400,1.000000,3.899758,-5.751699,-6.754623,-0.239654,0
0.188600,1.000000,3.754348,-5.668330,-6.164106,-0.236180,0
0.188800,1.000000,3.565500,-5.487684,-5.476377,-0.228653,0
0.189000,1.000000,3.336192,-5.212607,-4.702282,-0.217192,0
0.189200,1.000000,3.070041,-4.847440,-3.854029,-0.201977,0
0.189400,1.000000,2.771245,-4.397940,-2.944996,-0.183248,0
0.189600,1.000000,2.444515,-3.871197,-1.989519,-0.161300,0
0.189800,1.000000,2.095004,-3.275518,-1.002666,-0.136480,0
0.190000,1.000000,1.728224,-2.620296,0.000000,-0.109179,0
0.190200,1.000000,1.349960,-1.915865,1.002666,-0.079828,0
0.190400,1.000000,0.966176,-1.173335,1.989519,-0.048889,0
0.190600,1.000000,0.582926,-0.404415,2.944996,-0.016851,0
0.190800,1.000000,0.206254,0.378768,3.854029,0.015782,0
0.191000,1.000000,-0.157901,1.163862,4.702282,0.048494,0
0.191200,1.000000,-0.503795,1.938488,5.476377,0.080770,0
0.191400,1.000000,-0.825973,2.690427,6.164106,0.112101,0
0.191600,1.000000,-1.119354,3.407822,6.754623,0.141993,0
0.191800,1.000000,-1.379312,4.079360,7.238616,0.169973,0
0.192000,1.000000,-1.601747,4.694448,7.608452,0.195602,0
0.192200,1.000000,-1.783151,5.243387,7.858298,0.218474,0
0.192400,1.000000,-1.920662,5.717521,7.984214,0.238230,0
0.192600,1.000000,-2.012114,6.109371,7.984214,0.254557,0
0.192800,1.000000,-2.056062,6.412758,7.858298,0.267198,0
0.193000,1.000000,-2.051814,6.622897,7.608452,0.275954,0
0.193200,1.000000,-1.999438,6.736474,7.238616,0.280686,0
0.193400,1.000000,-1.899758,6.751699,6.754623,0.281321,0
0.193600,1.000000,-1.754348,6.668330,6.164106,0.277847,0
0.193800,1.000000,-1.565500,6.487684,5.476377,0.270320,0
0.194000,1.000000,-1.336192,6.212607,4.702282,0.258859,0
0.194200,1.000000,-1.070042,5.847440,3.854029,0.243643,0
0.194400,1.000000,-0.771245,5.397940,2.944996,0.224914,0
0.194600,1.000000,-0.444515,4.871197,1.989519,0.202967,0
0.194800,1.000000,-0.095004,4.275518,1.002666,0.178147,0
0.195000,1.000000,0.271776,3.620296,-0.000000,0.150846,0
0.195200,1.000000,0.650040,2.915865,-1.002666,0.121494,0
0.195400,1.000000,1.033823,2.173335,-1.989519,0.090556,0
0.195600,1.000000,1.417073,1.404415,-2.944996,0.058517,0
0.195800,1.000000,1.793746,0.621232,-3.854029,0.025885,0
0.196000,1.000000,2.157900,-0.163863,-4.702282,-0.006828,0
0.196200,1.000000,2.503794,-0.938488,-5.476377,-0.039104,0
0.196400,1.000000,2.825972,-1.690427,-6.164106,-0.070434,0
0.196600,1.000000,3.119354,-2.407823,-6.754623,-0.100326,0
0.196800,1.000000,3.379312,-3.079360,-7.238616,-0.128307,0
0.197000,1.000000,3.601747,-3.694448,-7.608452,-0.153935,0
0.197200,1.000000,3.783150,-4.243388,-7.858298,-0.176808,0
0.197400,1.000000,3.920662,-4.717521,-7.984214,-0.196563,0
0.197600,1.000000,4.012113,-5.109371,-7.984214,-0.212890,0
0.197800,1.000000,4.056062,-5.412758,-7.858298,-0.225532,0
0.198000,1.000000,4.051814,-5.622897,-7.608452,-0.234287,0
0.198200,1.000000,3.999438,-5.736474,-7.238616,-0.239020,0
0.198400,1.000000,3.899758,-5.751699,-6.754623,-0.239654,0
0.198600,1.000000,3.754348,-5.668330,-6.164106,-0.236180,0
0.198800,1.000000,3.565500,-5.487684,-5.476377,-0.228653,0
0.199000,1.000000,3.336192,-5.212607,-4.702282,-0.217192,0
0.199200,1.000000,3.070042,-4.847440,-3.854029,-0.201977,0
0.199400,1.000000,2.771245,-4.397940,-2.944996,-0.183248,0
0.199600,1.000000,2.444515,-3.871197,-1.989519,-0.161300,0
0.199800,1.000000,2.095004,-3.275518,-1.002666,-0.136480,0
0.200000,1.000000,1.728224,-2.620296,0.000000,-0.109179,0
0.200200,1.000000,1.349960,-1.915865,1.002666,-0.079828,0
0.200400,1.000000,0.966177,-1.173335,1.989519,-0.048889,0
0.200600,1.000000,0.582927,-0.404415,2.944996,-0.016851,0
0.200800,1.000000,0.206254,0.378768,3.854029,0.015782,0
0.201000,1.000000,-0.157901,1.163862,4.702282,0.048494,0
0.201200,1.000000,-0.503795,1.938488,5.476377,0.080770,0
0.201400,1.000000,-0.825973,2.690427,6.164106,0.112101,0
0.201600,1.000000,-1.119354,3.407823,6.754623,0.141993,0
0.201800,1.000000,-1.379312,4.079360,7.238616,0.169973,0
0.202000,1.000000,-1.601747,4.694448,7.608452,0.195602,0
0.202200,1.000000,-1.783151,5.243388,7.858298,0.218474,0
0.202400,1.000000,-1.920662,5.717521,7.984214,0.238230,0
0.202600,1.000000,-2.012114,6.109371,7.984214,0.254557,0
0.202800,1.000000,-2.056062,6.412758,7.858298,0.267198,0
0.203000,1.000000,-2.051814,6.622897,7.608452,0.275954,0
0.203200,1.000000,-1.999438,6.736474,7.238616,0.280686,0
0.203400,1.000000,-1.899758,6.751699,6.754623,0.281321,0
0.203600,1.000000,-1.754348,6.668330,6.164106,0.277847,0
0.203800,1.000000,-1.565500,6.487684,5.476377,0.270320,0
0.204000,1.000000,-1.336192,6.212607,4.702282,0.258859,0
0.204200,1.000000,-1.070042,5.847440,3.854029,0.243643,0
0.204400,1.000000,-0.771245,5.397940,2.944996,0.224914,0
0.204600,1.000000,-0.444515,4.871197,1.989519,0.202967,0
0.204800,1.000000,-0.095004,4.275518,1.002666,0.178147,0
0.205000,1.000000,0.271776,3.620296,-0.000000,0.150846,0
0.205200,1.000000,0.650040,2.915865,-1.002666,0.121494,0
0.205400,1.000000,1.033823,2.173335,-1.989519,0.090556,0
0.205600,1.000000,1.417073,1.404415,-2.944996,0.058517,0
0.205800,1.000000,1.793746,0.621232,-3.854029,0.025885,0
0.206000,1.000000,2.157901,-0.163863,-4.702282,-0.006828,0
0.206200,1.000000,2.503794,-0.938488,-5.476377,-0.039104,0
0.206400,1.000000,2.825973,-1.690427,-6.164106,-0.070434,0
0.206600,1.000000,3.119354,-2.407823,-6.754623,-0.100326,0
0.206800,1.000000,3.379312,-3.079360,-7.238616,-0.128307,0
0.207000,1.000000,3.601747,-3.694448,-7.608452,-0.153935,0
0.207200,1.000000,3.783150,-4.243388,-7.858298,-0.176808,0
0.207400,1.000000,3.920662,-4.717521,-7.984214,-0.196563,0
0.207600,1.000000,4.012113,-5.109371,-7.984214,-0.212890,0
0.207800,1.000000,4.056062,-5.412758,-7.858298,-0.225532,0
0.208000,1.000000,4.051814,-5.622897,-7.608452,-0.234287,0
0.208200,1.000000,3.999438,-5.736474,-7.238616,-0.239020,0
0.208400,1.000000,3.899758,-5.751699,-6.754623,-0.239654,0
0.208600,1.000000,3.754348,-5.668330,-6.164106,-0.236180,0
0.208800,1.000000,3.565500,-5.487684,-5.476377,-0.228653,0
0.209000,1.000000,3.336192,-5.212607,-4.702282,-0.217192,0
0.209200,1.000000,3.070042,-4.847440,-3.854029,-0.201977,0
0.209400,1.000000,2.771245,-4.397940,-2.944996,-0.183248,0
0.209600,1.000000,2.444515,-3.871197,-1.989519,-0.161300,0
0.209800,1.000000,2.095004,-3.275518,-1.002666,-0.136480,0
0.210000,1.000000,1.728224,-2.620296,0.000000,-0.109179,0
0.210200,1.000000,1.349960,-1.915865,1.002666,-0.079828,0
0.210400,1.000000,0.966177,-1.173335,1.989519,-0.048889,0
0.210600,1.000000,0.582927,-0.404415,2.944996,-0.016851,0
0.210800,1.000000,0.206254,0.378768,3.854029,0.015782,0
0.211000,1.000000,-0.157901,1.163862,4.702282,0.048494,0
0.211200,1.000000,-0.503794,1.938488,5.476377,0.080770,0
0.211400,1.000000,-0.825973,2.690427,6.164106,0.112101,0
0.211600,1.000000,-1.119354,3.407823,6.754623,0.141993,0
0.211800,1.000000,-1.379312,4.079360,7.238616,0.169973,0
0.212000,1.000000,-1.601747,4.694448,7.608452,0.195602,0
0.212200,1.000000,-1.783151,5.243388,7.858298,0.218474,0
0.212400,1.000000,-1.920662,5.717521,7.984214,0.238230,0
0.212600,1.000000,-2.012113,6.109371,7.984214,0.254557,0
0.212800,1.000000,-2.056062,6.412758,7.858298,0.267198,0
0.213000,1.000000,-2.051814,6.622897,7.608452,0.275954,0
0.213200,1.000000,-1.999438,6.736474,7.238616,0.280686,0
0.213400,1.000000,-1.899758,6.751699,6.754623,0.281321,0
0.213600,1.000000,-1.754348,6.668330,6.164106,0.277847,0
0.213800,1.000000,-1.565500,6.487684,5.476377,0.270320,0
0.214000,1.000000,-1.336192,6.212607,4.702282,0.258859,0
0.214200,1.000000,-1.070042,5.847440,3.854029,0.243643,0
0.214400,1.000000,-0.771245,5.397940,2.944996,0.224914,0
0.214600,1.000000,-0.444515,4.871197,1.989519,0.202967,0
0.214800,1.000000,-0.095004,4.275518,1.002666,0.178147,0
0.215000,1.000000,0.271776,3.620296,0.000000,0.150846,0
0.215200,1.000000,0.650040,2.915865,-1.002666,0.121494,0
0.215400,1.000000,1.033823,2.173335,-1.989519,0.090556,0
0.215600,1.000000,1.417073,1.404415,-2.944996,0.058517,0
0.215800,1.000000,1.793746,0.621232,-3.854029,0.025885,0
0.216000,1.000000,2.157901,-0.163862,-4.702282,-0.006828,0
0.216200,1.000000,2.503794,-0.938488,-5.476377,-0.039104,0
0.216400,1.000000,2.825973,-1.690427,-6.164106,-0.070434,0
0.216600,1.000000,3.119354,-2.407823,-6.754623,-0.100326,0
0.216800,1.000000,3.379312,-3.079360,-7.238616,-0.128307,0
0.217000,1.000000,3.601747,-3.694448,-7.608452,-0.153935,0
0.217200,1.000000,3.783151,-4.243388,-7.858298,-0.176808,0
0.217400,1.000000,3.920662,-4.717521,-7.984214,-0.196563,0
0.217600,1.000000,4.012113,-5.109371,-7.984214,-0.212890,0
0.217800,1.000000,4.056062,-5.412758,-7.858298,-0.225532,0
0.218000,1.000000,4.051814,-5.622897,-7.608452,-0.234287,0
0.218200,1.000000,3.999438,-5.736474,-7.238616,-0.239020,0
0.218400,1.000000,3.899758,-5.751699,-6.754623,-0.239654,0
0.218600,1.000000,3.754348,-5.668330,-6.164106,-0.236180,0
0.218800,1.000000,3.565500,-5.487684,-5.476377,-0.228653,0
0.219000,1.000000,3.336192,-5.212607,-4.702282,-0.217192,0
0.219200,1.000000,3.070042,-4.847440,-3.854029,-0.201977,0
0.219400,1.000000,2.771245,-4.397940,-2.944996,-0.183248,0
0.219600,1.000000,2.444515,-3.871197,-1.989519,-0.161300,0
0.219800,1.000000,2.095004,-3.275518,-1.002666,-0.136480,0
0.220000,1.000000,1.728224,-2.620296,0.000000,-0.109179,0
0.220200,1.000000,1.349960,-1.915865,1.002666,-0.079828,0
0.220400,1.000000,0.966177,-1.173335,1.989519,-0.048889,0
0.220600,1.000000,0.582927,-0.404415,2.944996,-0.016851,0
0.220800,1.000000,0.206254,0.378768,3.854029,0.015782,0
0.221000,1.000000,-0.157901,1.163862,4.702282,0.048494,0
0.221200,1.000000,-0.503794,1.938488,5.476377,0.080770,0
0.221400,1.000000,-0.825973,2.690427,6.164106,0.112101,0
0.221600,1.000000,-1.119354,3.407823,6.754623,0.141993,0
0.221800,1.000000,-1.379312,4.079360,7.238616,0.169973,0
0.222000,1.000000,-1.601747,4.694448,7.608452,0.195602,0
0.222200,1.000000,-1.783151,5.243388,7.858298,0.218474,0
0.222400,1.000000,-1.920662,5.717521,7.984214,0.238230,0
0.222600,1.000000,-2.012113,6.109371,7.984214,0.254557,0
0.222800,1.000000,-2.056062,6.412758,7.858298,0.267198,0
0.223000,1.000000,-2.051814,6.622897,7.608452,0.275954,0
0.223200,1.000000,-1.999438,6.736474,7.238616,0.280686,0
0.223400,1.000000,-1.899758,6.751699,6.754623,0.281321,0
0.223600,1.000000,-1.754348,6.668330,6.164106,0.277847,0
0.223800,1.000000,-1.565500,6.487684,5.476377,0.270320,0
0.224000,1.000000,-1.336192,6.212607,4.702282,0.258859,0
0.224200,1.000000,-1.070042,5.847440,3.854029,0.243643,0
0.224400,1.000000,-0.771245,5.397940,2.944996,0.224914,0
0.224600,1.000000,-0.444515,4.871197,1.989519,0.202967,0
0.224800,1.000000,-0.095004,4.275518,1.002666,0.178147,0
0.225000,1.000000,0.271776,3.620296,0.000000,0.150846,0
0.225200,1.000000,0.650040,2.915865,-1.002666,0.121494,0
0.225400,1.000000,1.033823,2.173335,-1.989519,0.090556,0
0.225600,1.000000,1.417073,1.404415,-2.944996,0.058517,0
0.225800,1.000000,1.793746,0.621232,-3.854029,0.025885,0
0.226000,1.000000,2.157901,-0.163862,-4.702282,-0.006828,0
0.226200,1.000000,2.503794,-0.938488,-5.476377,-0.039104,0
0.226400,1.000000,2.825973,-1.690427,-6.164106,-0.070434,0
0.226600,1.000000,3.119354,-2.407823,-6.754623,-0.100326,0
0.226800,1.000000,3.379312,-3.079360,-7.238616,-0.128307,0
0.227000,1.000000,3.601747,-3.694448,-7.608452,-0.153935,0
0.227200,1.000000,3.783151,-4.243388,-7.858298,-0.176808,0
0.227400,1.000000,3.920662,-4.717521,-7.984214,-0.196563,0
0.227600,1.000000,4.012113,-5.109371,-7.984214,-0.212890,0
0.227800,1.000000,4.056062,-5.412758,-7.858298,-0.225532,0
0.228000,1.000000,4.051814,-5.622897,-7.608452,-0.234287,0
0.228200,1.000000,3.999438,-5.736474,-7.238616,-0.239020,0
0.228400,1.000000,3.899758,-5.751699,-6.754623,-0.239654,0
0.228600,1.000000,3.754348,-5.668330,-6.164106,-0.236180,0
0.228800,1.000000,3.565500,-5.487684,-5.476377,-0.228653,0
0.229000,1.000000,3.336192,-5.212607,-4.702282,-0.217192,0
0.229200,1.000000,3.070042,-4.847440,-3.854029,-0.201977,0
0.229400,1.000000,2.771245,-4.397940,-2.944996,-0.183248,0
0.229600,1.000000,2.444515,-3.871197,-1.989519,-0.161300,0
0.229800,1.000000,2.095004,-3.275518,-1.002666,-0.136480,0
0.230000,1.000000,1.728224,-2.620296,0.000000,-0.109179,0
0.230200,1.000000,1.349960,-1.915865,1.002666,-0.079828,0
0.230400,1.000000,0.966177,-1.173335,1.989519,-0.048889,0
0.230600,1.000000,0.582927,-0.404415,2.944996,-0.016851,0
0.230800,1.000000,0.206254,0.378768,3.854029,0.015782,0
0.231000,1.000000,-0.157901,1.163862,4.702282,0.048494,0
0.231200,1.000000,-0.503794,1.938488,5.476377,0.080770,0
0.231400,1.000000,-0.825973,2.690427,6.164106,0.112101,0
0.231600,1.000000,-1.119354,3.407823,6.754623,0.141993,0
0.231800,1.000000,-1.379312,4.079360,7.238616,0.169973,0
0.232000,1.000000,-1.601747,4.694448,7.608452,0.195602,0
0.232200,1.000000,-1.783151,5.243388,7.858298,0.218474,0
0.232400,1.000000,-1.920662,5.717521,7.984214,0.238230,0
0.232600,1.000000,-2.012113,6.109371,7.984214,0.254557,0
0.232800,1.000000,-2.056062,6.412758,7.858298,0.267198,0
0.233000,1.000000,-2.051814,6.622897,7.608452,0.275954,0
0.233200,1.000000,-1.999438,6.736474,7.238616,0.280686,0
0.233400,1.000000,-1.899758,6.751699,6.754623,0.281321,0
0.233600,1.000000,-1.754348,6.668330,6.164106,0.277847,0
0.233800,1.000000,-1.565500,6.487684,5.476377,0.270320,0
0.234000,1.000000,-1.336192,6.212607,4.702282,0.258859,0
0.234200,1.000000,-1.070042,5.847440,3.854029,0.243643,0
0.234400,1.000000,-0.771245,5.397940,2.944996,0.224914,0
0.234600,1.000000,-0.444515,4.871197,1.989519,0.202967,0
0.234800,1.000000,-0.095004,4.275518,1.002666,0.178147,0
0.235000,1.000000,0.271776,3.620296,-0.000000,0.150846,0
0.235200,1.000000,0.650040,2.915865,-1.002666,0.121494,0
0.235400,1.000000,1.033823,2.173335,-1.989519,0.090556,0
0.235600,1.000000,1.417073,1.404415,-2.944996,0.058517,0
0.235800,1.000000,1.793746,0.621232,-3.854029,0.025885,0
0.236000,1.000000,2.157901,-0.163862,-4.702282,-0.006828,0
0.236200,1.000000,2.503794,-0.938488,-5.476377,-0.039104,0
0.236400,1.000000,2.825973,-1.690427,-6.164106,-0.070434,0
0.236600,1.000000,3.119354,-2.407823,-6.754623,-0.100326,0
0.236800,1.000000,3.379312,-3.079360,-7.238616,-0.128307,0
0.237000,1.000000,3.601747,-3.694448,-7.608452,-0.153935,0
0.237200,1.000000,3.783151,-4.243388,-7.858298,-0.176808,0
0.237400,1.000000,3.920662,-4.717521,-7.984214,-0.196563,0
0.237600,1.000000,4.012113,-5.109371,-7.984214,-0.212890,0
0.237800,1.000000,4.056062,-5.412758,-7.858298,-0.225532,0
0.238000,1.000000,4.051814,-5.622897,-7.608452,-0.234287,0
0.238200,1.000000,3.999438,-5.736474,-7.238616,-0.239020,0
0.238400,1.000000,3.899758,-5.751699,-6.754623,-0.239654,0
0.238600,1.000000,3.754348,-5.668330,-6.164106,-0.236180,0
0.238800,1.000000,3.565500,-5.487684,-5.476377,-0.228653,0
0.239000,1.000000,3.336192,-5.212607,-4.702282,-0.217192,0
0.239200,1.000000,3.070042,-4.847440,-3.854029,-0.201977,0
0.239400,1.000000,2.771245,-4.397940,-2.944996,-0.183248,0
0.239600,1.000000,2.444515,-3.871197,-1.989519,-0.161300,0
0.239800,1.000000,2.095004,-3.275518,-1.002666,-0.136480,0
0.240000,1.000000,1.728224,-2.620296,0.000000,-0.109179,0
0.240200,1.000000,1.349960,-1.915865,1.002666,-0.079828,0
0.240400,1.000000,0.966177,-1.173335,1.989519,-0.048889,0
0.240600,1.000000,0.582927,-0.404415,2.944996,-0.016851,0
0.240800,1.000000,0.206254,0.378768,3.854029,0.015782,0
0.241000,1.000000,-0.157901,1.163862,4.702282,0.048494,0
0.241200,1.000000,-0.503794,1.938488,5.476377,0.080770,0
0.241400,1.000000,-0.825973,2.690427,6.164106,0.112101,0
0.241600,1.000000,-1.119354,3.407823,6.754623,0.141993,0
0.241800,1.000000,-1.379312,4.079360,7.238616,0.169973,0
0.242000,1.000000,-1.601747,4.694448,7.608452,0.195602,0
0.242200,1.000000,-1.783151,5.243388,7.858298,0.218474,0
0.242400,1.000000,-1.920662,5.717521,7.984214,0.238230,0
0.242600,1.000000,-2.012113,6.109371,7.984214,0.254557,0
0.242800,1.000000,-2.056062,6.412758,7.858298,0.267198,0
0.243000,1.000000,-2.051814,6.622897,7.608452,0.275954,0
0.243200,1.000000,-1.999438,6.736474,7.238616,0.280686,0
0.243400,1.000000,-1.899758,6.751699,6.754623,0.281321,0
0.243600,1.000000,-1.754348,6.668330,6.164106,0.277847,0
0.243800,1.000000,-1.565500,6.487684,5.476377,0.270320,0
0.244000,1.000000,-1.336192,6.212607,4.702282,0.258859,0
0.244200,1.000000,-1.070042,5.847440,3.854029,0.243643,0
0.244400,1.000000,-0.771245,5.397940,2.944996,0.224914,0
0.244600,1.000000,-0.444515,4.871197,1.989519,0.202967,0
0.244800,1.000000,-0.095004,4.275518,1.002666,0.178147,0
0.245000,1.000000,0.271776,3.620296,-0.000000,0.150846,0
0.245200,1.000000,0.650040,2.915865,-1.002666,0.121494,0
0.245400,1.000000,1.033823,2.173335,-1.989519,0.090556,0
0.245600,1.000000,1.417073,1.404415,-2.944996,0.058517,0
0.245800,1.000000,1.793746,0.621232,-3.854029,0.025885,0
0.246000,1.000000,2.157901,-0.163862,-4.702282,-0.006828,0
0.246200,1.000000,2.503794,-0.938488,-5.476377,-0.039104,0
0.246400,1.000000,2.825973,-1.690427,-6.164106,-0.070434,0
